observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,SeedArea(CO_321:1000144),SeedArea(CO_321:1000144).date,SeedLength(CO_321:1000146),SeedLength(CO_321:1000146).date,SeedWidth(CO_321:1000147),SeedWidth(CO_321:1000147).date
44,3292159,BS3,Barley_Spring_MTA,63311,https://doi.org/10.15454/VXSJJ1,HOR5188,BLOCK>PLOT,,,,,10,11,"BLOCK>PLOT:44,BLOCK:2",2015,81,2015-05-31T02:00:00Z,92,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.6,2015-11-30T01:00:00Z,9.7,2015-11-30T01:00:00Z,4,2015-11-30T01:00:00Z
5,3292428,BS3,Barley_Spring_MTA,63311,https://doi.org/10.15454/VXSJJ1,HOR5188,BLOCK>PLOT,,,,,23,14,"BLOCK>PLOT:5,BLOCK:9",2015,76,2015-05-26T02:00:00Z,94,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,20.1,2015-11-19T01:00:00Z,7.9,2015-11-19T01:00:00Z,3.3,2015-11-19T01:00:00Z
6,3292206,BS3,Barley_Spring_MTA,63313,https://doi.org/10.15454/KPFQIU,HOR5593,BLOCK>PLOT,,,,,12,15,"BLOCK>PLOT:6,BLOCK:4",2015,76,2015-05-26T02:00:00Z,66,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.1,2015-12-01T01:00:00Z,10.2,2015-12-01T01:00:00Z,3.6,2015-12-01T01:00:00Z
63,3292311,BS3,Barley_Spring_MTA,63325,https://doi.org/10.15454/61ITET,HOR3600,BLOCK>PLOT,,,,,17,20,"BLOCK>PLOT:63,BLOCK:4",2015,70,2015-05-20T02:00:00Z,82,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.6,2015-10-26T01:00:00Z,10.3,2015-10-26T01:00:00Z,3.9,2015-10-26T01:00:00Z
41,3292256,BS3,Barley_Spring_MTA,63328,https://doi.org/10.15454/M9W29C,HOR10169,BLOCK>PLOT,,,,,15,5,"BLOCK>PLOT:41,BLOCK:6",2015,65,2015-05-15T02:00:00Z,62,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.5,2015-10-26T01:00:00Z,9.1,2015-10-26T01:00:00Z,4.1,2015-10-26T01:00:00Z
19,3292340,BS3,Barley_Spring_MTA,63377,https://doi.org/10.15454/LEM7NW,PL 172,BLOCK>PLOT,,,,,19,9,"BLOCK>PLOT:19,BLOCK:5",2015,67,2015-05-17T02:00:00Z,48,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.8,2015-11-02T01:00:00Z,9.2,2015-11-02T01:00:00Z,3.6,2015-11-02T01:00:00Z
31,3292515,BS3,Barley_Spring_MTA,63442,https://doi.org/10.15454/DJGYRW,Menuet,BLOCK>PLOT,,,,,28,3,"BLOCK>PLOT:31,BLOCK:7",2015,74,2015-05-24T02:00:00Z,63,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.6,2015-12-01T01:00:00Z,8.3,2015-12-01T01:00:00Z,3.7,2015-12-01T01:00:00Z
58,3292198,BS3,Barley_Spring_MTA,48099,https://doi.org/10.15454/PDSTKB,OM21,BLOCK>PLOT,,,,,12,7,"BLOCK>PLOT:58,BLOCK:6",2015,76,2015-05-26T02:00:00Z,72,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.7,2015-11-30T01:00:00Z,9.6,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z
13,3292233,BS3,Barley_Spring_MTA,63723,https://doi.org/10.15454/K4RKTF,HID62,BLOCK>PLOT,,,,,14,2,"BLOCK>PLOT:13,BLOCK:6",2015,85,2015-06-04T02:00:00Z,,,3,2015-04-26T02:00:00Z,24.7,2015-11-30T01:00:00Z,9.2,2015-11-30T01:00:00Z,3.6,2015-11-30T01:00:00Z
18,3292037,BS3,Barley_Spring_MTA,63730,https://doi.org/10.15454/XSC7KQ,HID109,BLOCK>PLOT,,,,,4,9,"BLOCK>PLOT:18,BLOCK:2",2015,85,2015-06-04T02:00:00Z,,,3,2015-04-26T02:00:00Z,26.7,2015-11-20T01:00:00Z,9.6,2015-11-20T01:00:00Z,3.8,2015-11-20T01:00:00Z
4,3292441,BS3,Barley_Spring_MTA,63720,https://doi.org/10.15454/IPOTUT,HID03,BLOCK>PLOT,,,,,24,7,"BLOCK>PLOT:4,BLOCK:8",2015,65,2015-05-15T02:00:00Z,89,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.8,2015-11-02T01:00:00Z,9,2015-11-02T01:00:00Z,3.7,2015-11-02T01:00:00Z
43,3292223,BS3,Barley_Spring_MTA,63721,https://doi.org/10.15454/VFJ2SO,HID04,BLOCK>PLOT,,,,,13,12,"BLOCK>PLOT:43,BLOCK:5",2015,69,2015-05-19T02:00:00Z,74,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.5,2015-11-20T01:00:00Z,9,2015-11-20T01:00:00Z,3.5,2015-11-20T01:00:00Z
38,3292322,BS3,Barley_Spring_MTA,63735,https://doi.org/10.15454/LBLIF2,HID219,BLOCK>PLOT,,,,,18,11,"BLOCK>PLOT:38,BLOCK:5",2015,70,2015-05-20T02:00:00Z,89,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.1,2015-10-26T01:00:00Z,9,2015-10-26T01:00:00Z,3.3,2015-10-26T01:00:00Z
36,3292335,BS3,Barley_Spring_MTA,63253,https://doi.org/10.15454/KWENIB,KW Capella,BLOCK>PLOT,,,,,19,4,"BLOCK>PLOT:36,BLOCK:6",2015,82,2015-06-01T02:00:00Z,62,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.8,2015-10-27T01:00:00Z,8.5,2015-10-27T01:00:00Z,3.6,2015-10-27T01:00:00Z
33,3292012,BS3,Barley_Spring_MTA,63709,https://doi.org/10.15454/4FMEIR,HOR5961,BLOCK>PLOT,,,,,3,4,"BLOCK>PLOT:33,BLOCK:1",2015,70,2015-05-20T02:00:00Z,76,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.6,2015-11-19T01:00:00Z,8.5,2015-11-19T01:00:00Z,3.6,2015-11-19T01:00:00Z
11,3292422,BS3,Barley_Spring_MTA,63710,https://doi.org/10.15454/MNDGRM,HOR10364,BLOCK>PLOT,,,,,23,8,"BLOCK>PLOT:11,BLOCK:8",2015,70,2015-05-20T02:00:00Z,71,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.2,2015-11-30T01:00:00Z,10.6,2015-11-30T01:00:00Z,3.6,2015-11-30T01:00:00Z
57,3292304,BS3,Barley_Spring_MTA,63711,https://doi.org/10.15454/CQZYK2,HOR3270,BLOCK>PLOT,,,,,17,13,"BLOCK>PLOT:57,BLOCK:5",2015,69,2015-05-19T02:00:00Z,66,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,30.4,2015-10-27T01:00:00Z,12,2015-10-27T01:00:00Z,3.5,2015-10-27T01:00:00Z
15,3292187,BS3,Barley_Spring_MTA,63712,https://doi.org/10.15454/DZCE4H,HOR3941,BLOCK>PLOT,,,,,11,16,"BLOCK>PLOT:15,BLOCK:4",2015,69,2015-05-19T02:00:00Z,52,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.8,2015-11-30T01:00:00Z,10.9,2015-11-30T01:00:00Z,3.6,2015-11-30T01:00:00Z
58,3292324,BS3,Barley_Spring_MTA,63745,https://doi.org/10.15454/BIJCV8,ISR42-8,BLOCK>PLOT,,,,,18,13,"BLOCK>PLOT:58,BLOCK:5",2015,71,2015-05-21T02:00:00Z,70,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25,2015-10-28T01:00:00Z,8.7,2015-10-28T01:00:00Z,3.8,2015-10-28T01:00:00Z
16,3292123,BS3,Barley_Spring_MTA,63713,https://doi.org/10.15454/VKTEPY,HOR9929,BLOCK>PLOT,,,,,8,15,"BLOCK>PLOT:16,BLOCK:3",2015,66,2015-05-16T02:00:00Z,56,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.8,2015-11-30T01:00:00Z,14.3,2015-11-30T01:00:00Z,2.3,2015-11-30T01:00:00Z
23,3292064,BS3,Barley_Spring_MTA,63714,https://doi.org/10.15454/NPE4TB,FT004,BLOCK>PLOT,,,,,5,16,"BLOCK>PLOT:23,BLOCK:3",2015,61,2015-05-11T02:00:00Z,74,2015-06-16T02:00:00Z,1,2015-04-26T02:00:00Z,29.7,2015-12-01T01:00:00Z,11.6,2015-12-01T01:00:00Z,3.6,2015-12-01T01:00:00Z
10,3292172,BS3,Barley_Spring_MTA,63715,https://doi.org/10.15454/HQJBGD,FT073,BLOCK>PLOT,,,,,11,2,"BLOCK>PLOT:10,BLOCK:6",2015,74,2015-05-24T02:00:00Z,78,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.8,2015-11-30T01:00:00Z,9.4,2015-11-30T01:00:00Z,3.8,2015-11-30T01:00:00Z
38,3292438,BS3,Barley_Spring_MTA,63716,https://doi.org/10.15454/UAIMIJ,FT125,BLOCK>PLOT,,,,,24,4,"BLOCK>PLOT:38,BLOCK:7",2015,65,2015-05-15T02:00:00Z,86,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.5,2015-10-28T01:00:00Z,13,2015-10-28T01:00:00Z,3,2015-10-28T01:00:00Z
39,3292216,BS3,Barley_Spring_MTA,63717,https://doi.org/10.15454/Y2HQXG,FT155,BLOCK>PLOT,,,,,13,5,"BLOCK>PLOT:39,BLOCK:6",2015,70,2015-05-20T02:00:00Z,70,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,20.4,2015-11-19T01:00:00Z,7.2,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
57,3292420,BS3,Barley_Spring_MTA,63718,https://doi.org/10.15454/KIEV3C,FT269,BLOCK>PLOT,,,,,23,6,"BLOCK>PLOT:57,BLOCK:7",2015,69,2015-05-19T02:00:00Z,82,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.6,2015-11-20T01:00:00Z,9,2015-11-20T01:00:00Z,3.5,2015-11-20T01:00:00Z
33,3292138,BS3,Barley_Spring_MTA,63719,https://doi.org/10.15454/KMELQW,FT872,BLOCK>PLOT,,,,,9,10,"BLOCK>PLOT:33,BLOCK:2",2015,69,2015-05-19T02:00:00Z,77,2015-06-16T02:00:00Z,2,2015-04-26T02:00:00Z,27.8,2015-11-30T01:00:00Z,9.9,2015-11-30T01:00:00Z,3.9,2015-11-30T01:00:00Z
3,3292062,BS3,Barley_Spring_MTA,63740,https://doi.org/10.15454/GETWEK,HID358,BLOCK>PLOT,,,,,5,14,"BLOCK>PLOT:3,BLOCK:3",2015,74,2015-05-24T02:00:00Z,63,2015-06-16T02:00:00Z,1,2015-04-26T02:00:00Z,28.3,2015-11-30T01:00:00Z,11.3,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z
35,3292105,BS3,Barley_Spring_MTA,63741,https://doi.org/10.15454/IXAH8T,HID359,BLOCK>PLOT,,,,,7,17,"BLOCK>PLOT:35,BLOCK:3",2015,76,2015-05-26T02:00:00Z,90,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.2,2015-11-20T01:00:00Z,8.4,2015-11-20T01:00:00Z,3.7,2015-11-20T01:00:00Z
40,3292289,BS3,Barley_Spring_MTA,63743,https://doi.org/10.15454/GKO5AK,HID386,BLOCK>PLOT,,,,,16,18,"BLOCK>PLOT:40,BLOCK:4",2015,70,2015-05-20T02:00:00Z,99,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,31.8,2015-11-30T01:00:00Z,12.8,2015-11-30T01:00:00Z,3.4,2015-11-30T01:00:00Z
30,3292005,BS3,Barley_Spring_MTA,63702,https://doi.org/10.15454/SALKTH,HOR11435,BLOCK>PLOT,,,,,2,17,"BLOCK>PLOT:30,BLOCK:3",2015,83,2015-06-02T02:00:00Z,88,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.3,2015-11-19T01:00:00Z,9,2015-11-19T01:00:00Z,4.2,2015-11-19T01:00:00Z
61,3292499,BS3,Barley_Spring_MTA,63703,https://doi.org/10.15454/GRGCMD,HOR10484,BLOCK>PLOT,,,,,27,6,"BLOCK>PLOT:61,BLOCK:7",2015,78,2015-05-28T02:00:00Z,86,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.5,2015-10-21T02:00:00Z,8.8,2015-10-21T02:00:00Z,3.9,2015-10-21T02:00:00Z
31,3292182,BS3,Barley_Spring_MTA,63704,https://doi.org/10.15454/ZSRNZP,HOR2779,BLOCK>PLOT,,,,,11,11,"BLOCK>PLOT:31,BLOCK:5",2015,68,2015-05-18T02:00:00Z,62,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.6,2015-11-30T01:00:00Z,10.2,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z
28,3292164,BS3,Barley_Spring_MTA,63705,https://doi.org/10.15454/0HBDIU,HOR8813,BLOCK>PLOT,,,,,10,16,"BLOCK>PLOT:28,BLOCK:3",2015,76,2015-05-26T02:00:00Z,75,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.4,2015-12-01T01:00:00Z,13.2,2015-12-01T01:00:00Z,2.7,2015-12-01T01:00:00Z
32,3292255,BS3,Barley_Spring_MTA,63706,https://doi.org/10.15454/KTH1BB,HOR4463,BLOCK>PLOT,,,,,15,4,"BLOCK>PLOT:32,BLOCK:6",2015,79,2015-05-29T02:00:00Z,82,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,31,2015-10-26T01:00:00Z,10.4,2015-10-26T01:00:00Z,4,2015-10-26T01:00:00Z
32,3292534,BS3,Barley_Spring_MTA,63656,https://doi.org/10.15454/6SXBLA,HOR9702,BLOCK>PLOT,,,,,29,3,"BLOCK>PLOT:32,BLOCK:7",2015,67,2015-05-17T02:00:00Z,76,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.9,2015-10-28T01:00:00Z,9.6,2015-10-28T01:00:00Z,3.7,2015-10-28T01:00:00Z
45,3292432,BS3,Barley_Spring_MTA,63656,https://doi.org/10.15454/6SXBLA,HOR9702,BLOCK>PLOT,,,,,23,18,"BLOCK>PLOT:45,BLOCK:9",2015,69,2015-05-19T02:00:00Z,72,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,30.6,2015-11-20T01:00:00Z,12,2015-11-20T01:00:00Z,3.6,2015-11-20T01:00:00Z
42,3292276,BS3,Barley_Spring_MTA,63296,https://doi.org/10.15454/PHKPCM,HOR842,BLOCK>PLOT,,,,,16,5,"BLOCK>PLOT:42,BLOCK:6",2015,67,2015-05-17T02:00:00Z,67,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.7,2015-10-27T01:00:00Z,9.7,2015-10-27T01:00:00Z,3.7,2015-10-27T01:00:00Z
62,3292285,BS3,Barley_Spring_MTA,63297,https://doi.org/10.15454/SVUPMI,HOR1036,BLOCK>PLOT,,,,,16,14,"BLOCK>PLOT:62,BLOCK:5",2015,79,2015-05-29T02:00:00Z,67,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,19.2,2015-10-26T01:00:00Z,6.9,2015-10-26T01:00:00Z,3.6,2015-10-26T01:00:00Z
11,3292193,BS3,Barley_Spring_MTA,63626,https://doi.org/10.15454/IWT2RF,HOR1740,BLOCK>PLOT,,,,,12,2,"BLOCK>PLOT:11,BLOCK:6",2015,72,2015-05-22T02:00:00Z,67,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.9,2015-12-01T01:00:00Z,9.6,2015-12-01T01:00:00Z,3.8,2015-12-01T01:00:00Z
64,3292161,BS3,Barley_Spring_MTA,63312,https://doi.org/10.15454/9EPOOF,HOR5342,BLOCK>PLOT,,,,,10,13,"BLOCK>PLOT:64,BLOCK:2",2015,76,2015-05-26T02:00:00Z,88,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.7,2015-12-01T01:00:00Z,9.1,2015-12-01T01:00:00Z,3.7,2015-12-01T01:00:00Z
39,3291986,BS3,Barley_Spring_MTA,16498,https://doi.org/10.15454/ZYOYFF,HATIF DE GRIGNON,BLOCK>PLOT,,,,,1,18,"BLOCK>PLOT:39,BLOCK:3",2015,76,2015-05-26T02:00:00Z,73,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.7,2015-11-19T01:00:00Z,8.8,2015-11-19T01:00:00Z,3.6,2015-11-19T01:00:00Z
20,3292403,BS3,Barley_Spring_MTA,63744,https://doi.org/10.15454/OPBC4T,Barke,BLOCK>PLOT,,,,,22,9,"BLOCK>PLOT:20,BLOCK:8",2015,75,2015-05-25T02:00:00Z,82,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,20.6,2015-10-28T01:00:00Z,7.9,2015-10-28T01:00:00Z,3.3,2015-10-28T01:00:00Z
17,3292227,BS3,Barley_Spring_MTA,48096,https://doi.org/10.15454/0SYPHM,BATNA,BLOCK>PLOT,,,,,13,16,"BLOCK>PLOT:17,BLOCK:4",2015,82,2015-06-01T02:00:00Z,86,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.3,2015-11-30T01:00:00Z,9.3,2015-11-30T01:00:00Z,3.3,2015-11-30T01:00:00Z
51,3292100,BS3,Barley_Spring_MTA,48100,https://doi.org/10.15454/XIM1DN,OSIRIS~US RHYN,BLOCK>PLOT,,,,,7,12,"BLOCK>PLOT:51,BLOCK:2",2015,68,2015-05-18T02:00:00Z,74,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,19.7,2015-11-19T01:00:00Z,7,2015-11-19T01:00:00Z,3.6,2015-11-19T01:00:00Z
14,3292156,BS3,Barley_Spring_MTA,48097,https://doi.org/10.15454/OLMLOH,MAROCAINE O79,BLOCK>PLOT,,,,,10,8,"BLOCK>PLOT:14,BLOCK:2",2015,70,2015-05-20T02:00:00Z,66,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.9,2015-11-30T01:00:00Z,8.3,2015-11-30T01:00:00Z,3.7,2015-11-30T01:00:00Z
56,3292169,BS3,Barley_Spring_MTA,48101,https://doi.org/10.15454/TEJELQ,RABAT,BLOCK>PLOT,,,,,10,20,"BLOCK>PLOT:56,BLOCK:4",2015,62,2015-05-12T02:00:00Z,47,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.1,2015-11-30T01:00:00Z,9.6,2015-11-30T01:00:00Z,3.7,2015-11-30T01:00:00Z
58,3291988,BS3,Barley_Spring_MTA,63418,https://doi.org/10.15454/CN7Z1I,Apex,BLOCK>PLOT,,,,,1,20,"BLOCK>PLOT:58,BLOCK:3",2015,76,2015-05-26T02:00:00Z,67,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.6,2015-11-03T01:00:00Z,12.8,2015-11-03T01:00:00Z,2.5,2015-11-03T01:00:00Z
64,3292108,BS3,Barley_Spring_MTA,63427,https://doi.org/10.15454/WLDZ1L,Claret,BLOCK>PLOT,,,,,7,20,"BLOCK>PLOT:64,BLOCK:3",2015,76,2015-05-26T02:00:00Z,71,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.4,2015-11-20T01:00:00Z,9.8,2015-11-20T01:00:00Z,3.8,2015-11-20T01:00:00Z
34,3292369,BS3,Barley_Spring_MTA,63431,https://doi.org/10.15454/E7HQKV,Golden Promise,BLOCK>PLOT,,,,,20,17,"BLOCK>PLOT:34,BLOCK:4",2015,80,2015-05-30T02:00:00Z,57,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.6,2015-10-28T01:00:00Z,9.5,2015-10-28T01:00:00Z,4,2015-10-28T01:00:00Z
48,3292197,BS3,Barley_Spring_MTA,63432,https://doi.org/10.15454/G1FM3G,Golf,BLOCK>PLOT,,,,,12,6,"BLOCK>PLOT:48,BLOCK:6",2015,79,2015-05-29T02:00:00Z,59,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.6,2015-11-30T01:00:00Z,14.4,2015-11-30T01:00:00Z,2.5,2015-11-30T01:00:00Z
60,3292531,BS3,Barley_Spring_MTA,63432,https://doi.org/10.15454/G1FM3G,Golf,BLOCK>PLOT,,,,,28,19,"BLOCK>PLOT:60,BLOCK:9",2015,79,2015-05-29T02:00:00Z,65,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.1,2015-10-21T02:00:00Z,9.3,2015-10-21T02:00:00Z,3.5,2015-10-21T02:00:00Z
66,3292148,BS3,Barley_Spring_MTA,63449,https://doi.org/10.15454/OQ3BFL,Pallas,BLOCK>PLOT,,,,,9,20,"BLOCK>PLOT:66,BLOCK:3",2015,77,2015-05-27T02:00:00Z,66,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.6,2015-12-01T01:00:00Z,11.8,2015-12-01T01:00:00Z,3.6,2015-12-01T01:00:00Z
50,3292530,BS3,Barley_Spring_MTA,63449,https://doi.org/10.15454/OQ3BFL,Pallas,BLOCK>PLOT,,,,,28,18,"BLOCK>PLOT:50,BLOCK:9",2015,78,2015-05-28T02:00:00Z,62,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.6,2015-10-21T02:00:00Z,9.3,2015-10-21T02:00:00Z,3.8,2015-10-21T02:00:00Z
29,3292058,BS3,Barley_Spring_MTA,63550,https://doi.org/10.15454/EW1Y0U,Gull,BLOCK>PLOT,,,,,5,10,"BLOCK>PLOT:29,BLOCK:2",2015,74,2015-05-24T02:00:00Z,68,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.9,2015-11-30T01:00:00Z,10.2,2015-11-30T01:00:00Z,3.1,2015-11-30T01:00:00Z
1,3292095,BS3,Barley_Spring_MTA,63552,https://doi.org/10.15454/UE6LZV,Bonus,BLOCK>PLOT,,,,,7,7,"BLOCK>PLOT:1,BLOCK:2",2015,79,2015-05-29T02:00:00Z,76,2015-06-16T02:00:00Z,2,2015-04-26T02:00:00Z,26.6,2015-11-19T01:00:00Z,8.8,2015-11-19T01:00:00Z,4,2015-11-19T01:00:00Z
21,3291969,BS3,Barley_Spring_MTA,63555,https://doi.org/10.15454/L2SOC6,Asplund,BLOCK>PLOT,,,,,1,3,"BLOCK>PLOT:21,BLOCK:1",2015,71,2015-05-21T02:00:00Z,75,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.2,2015-11-03T01:00:00Z,8.9,2015-11-03T01:00:00Z,3.3,2015-11-03T01:00:00Z
42,3292445,BS3,Barley_Spring_MTA,63268,https://doi.org/10.15454/KPQ4TR,Athene,BLOCK>PLOT,,,,,24,11,"BLOCK>PLOT:42,BLOCK:8",2015,76,2015-05-26T02:00:00Z,66,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.8,2015-11-20T01:00:00Z,11.5,2015-11-20T01:00:00Z,3.4,2015-11-20T01:00:00Z
19,3292130,BS3,Barley_Spring_MTA,63269,https://doi.org/10.15454/ZOVIVF,Dea,BLOCK>PLOT,,,,,9,2,"BLOCK>PLOT:19,BLOCK:1",2015,83,2015-06-02T02:00:00Z,62,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,21.6,2015-11-19T01:00:00Z,8.6,2015-11-19T01:00:00Z,3.4,2015-11-19T01:00:00Z
43,3292066,BS3,Barley_Spring_MTA,63338,https://doi.org/10.15454/SMVG4M,Barke IPK (Seq),BLOCK>PLOT,,,,,5,18,"BLOCK>PLOT:43,BLOCK:3",2015,83,2015-06-02T02:00:00Z,72,2015-06-16T02:00:00Z,2,2015-04-26T02:00:00Z,26.9,2015-12-01T01:00:00Z,10.2,2015-12-01T01:00:00Z,3.7,2015-12-01T01:00:00Z
57,3292177,BS3,Barley_Spring_MTA,63439,https://doi.org/10.15454/KLKFMT,Isaria,BLOCK>PLOT,,,,,11,7,"BLOCK>PLOT:57,BLOCK:6",2015,84,2015-06-03T02:00:00Z,73,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,16,2015-12-01T01:00:00Z,7.1,2015-12-01T01:00:00Z,2.9,2015-12-01T01:00:00Z
24,3292410,BS3,Barley_Spring_MTA,63439,https://doi.org/10.15454/KLKFMT,Isaria,BLOCK>PLOT,,,,,22,16,"BLOCK>PLOT:24,BLOCK:9",2015,76,2015-05-26T02:00:00Z,90,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29,2015-11-02T01:00:00Z,9.5,2015-11-02T01:00:00Z,4.1,2015-11-02T01:00:00Z
20,3292004,BS3,Barley_Spring_MTA,63621,https://doi.org/10.15454/4LLN6D,Fior 8199,BLOCK>PLOT,,,,,2,16,"BLOCK>PLOT:20,BLOCK:3",2015,76,2015-05-26T02:00:00Z,64,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.7,2015-11-19T01:00:00Z,10.2,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
29,3292477,BS3,Barley_Spring_MTA,63645,https://doi.org/10.15454/FUPLFQ,Fior 10035,BLOCK>PLOT,,,,,26,3,"BLOCK>PLOT:29,BLOCK:7",2015,74,2015-05-24T02:00:00Z,69,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.5,2015-10-28T01:00:00Z,9.8,2015-10-28T01:00:00Z,3.7,2015-10-28T01:00:00Z
56,3292127,BS3,Barley_Spring_MTA,63272,https://doi.org/10.15454/TZQOMS,Ketos,BLOCK>PLOT,,,,,8,19,"BLOCK>PLOT:56,BLOCK:3",2015,76,2015-05-26T02:00:00Z,60,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.8,2015-11-19T01:00:00Z,9.3,2015-11-19T01:00:00Z,3.8,2015-11-19T01:00:00Z
43,3292139,BS3,Barley_Spring_MTA,63248,https://doi.org/10.15454/VZXIB4,Manas,BLOCK>PLOT,,,,,9,11,"BLOCK>PLOT:43,BLOCK:2",2015,80,2015-05-30T02:00:00Z,71,2015-06-16T02:00:00Z,2,2015-04-26T02:00:00Z,20.7,2015-11-30T01:00:00Z,9.2,2015-11-30T01:00:00Z,3,2015-11-30T01:00:00Z
34,3292411,BS3,Barley_Spring_MTA,63248,https://doi.org/10.15454/VZXIB4,Manas,BLOCK>PLOT,,,,,22,17,"BLOCK>PLOT:34,BLOCK:9",2015,81,2015-05-31T02:00:00Z,77,2015-06-16T02:00:00Z,1,2015-04-26T02:00:00Z,14.6,2015-10-28T01:00:00Z,8.1,2015-10-28T01:00:00Z,2.3,2015-10-28T01:00:00Z
5,3292252,BS3,Barley_Spring_MTA,63278,https://doi.org/10.15454/JUT7KD,Tarm92,BLOCK>PLOT,,,,,15,1,"BLOCK>PLOT:5,BLOCK:6",2015,79,2015-05-29T02:00:00Z,64,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.3,2015-10-28T01:00:00Z,8.2,2015-10-28T01:00:00Z,3.8,2015-10-28T01:00:00Z
54,3292486,BS3,Barley_Spring_MTA,63339,https://doi.org/10.15454/SUZUFB,Morex IPK (Seq),BLOCK>PLOT,,,,,26,12,"BLOCK>PLOT:54,BLOCK:8",2015,69,2015-05-19T02:00:00Z,81,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.1,2015-10-19T02:00:00Z,10.5,2015-10-19T02:00:00Z,3.7,2015-10-19T02:00:00Z
