observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,Drought,season,AwnLength(WIPO:0000273),AwnLength(WIPO:0000273).date,AwnRoughness(WIPO:0000274),AwnRoughness(WIPO:0000274).date,FruitingEfficiency(WIPO:0000277),FruitingEfficiency(WIPO:0000277).date,GrainWeight(CO_321:1000177),GrainWeight(CO_321:1000177).date,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PeduncleLength(WIPO:0000278),PeduncleLength(WIPO:0000278).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,SpikeLength(CO_321:1000079),SpikeLength(CO_321:1000079).date
ww-098BLOCK7PLOT19,3032820,WW5,Wheat_Winter_TUR,24129,https://doi.org/10.15454/5FHWV5,RIEBESEL 47-51,VIRTUAL_TRIAL,,,,,11,22,,Rainfed,2015,"3,0625",,"2,3",,"0,1713257681",,"38,6875",,42154,2015-06-01T02:00:00Z,"92,5",,30,,2,2014-11-12T01:00:00Z,8,
ww-098BLOCK6PLOT19,3033321,WW5,Wheat_Winter_TUR,24129,https://doi.org/10.15454/5FHWV5,RIEBESEL 47-51,VIRTUAL_TRIAL,,,,,8,13,,Irrigated,2015,"3,15",,"2,3",,"0,6740837696",,"36,917562724",,197,2015-05-28T02:00:00Z,"92,5",,23,,1,,"7,9",
ww-417BLOCK4PLOT42,3032993,WW5,Wheat_Winter_TUR,24285,https://doi.org/10.15454/PNX8KK,SEU SEUN 27,VIRTUAL_TRIAL,,,,,2,35,,Rainfed,2015,"2,6666666667",,"2,3",,"0,7732463295",,"47,4",,42146,2015-05-23T02:00:00Z,22,,36,,2,2014-11-12T01:00:00Z,"8,3333333333",
ww-417BLOCK2PLOT43,3033359,WW5,Wheat_Winter_TUR,24285,https://doi.org/10.15454/PNX8KK,SEU SEUN 27,VIRTUAL_TRIAL,,,,,4,16,,Irrigated,2015,"2,4",,"2,3",,"0,8365671642",,"46,3223140496",,186,2015-05-17T02:00:00Z,85,,"26,5",,1,,"10,1",
ww-417BLOCK9PLOT14,3033696,WW5,Wheat_Winter_TUR,24285,https://doi.org/10.15454/PNX8KK,SEU SEUN 27,VIRTUAL_TRIAL,,,,,5,40,,Irrigated,2015,"3,8",,1,,"0,7350993377",,"44,1059602649",,188,2015-05-19T02:00:00Z,98,,23,,1,,"8,5",
ww-422BLOCK7PLOT50,3032879,WW5,Wheat_Winter_TUR,24502,https://doi.org/10.15454/LS50OY,TREMESINO MEIRA,VIRTUAL_TRIAL,,,,,14,26,,Rainfed,2015,,,"2,3",,"0,5849802372",,"23,8709677419",,42149,2015-05-25T02:00:00Z,"96,5",,30,,2,2014-11-12T01:00:00Z,"6,6",
ww-422BLOCK7PLOT48,3033507,WW5,Wheat_Winter_TUR,24502,https://doi.org/10.15454/LS50OY,TREMESINO MEIRA,VIRTUAL_TRIAL,,,,,12,26,,Irrigated,2015,"3,4",,"2,3",,"1,0503246753",,"40,9493670886",,192,2015-05-23T02:00:00Z,"95,5",,41,,2,,"9,1",
ww-435BLOCK2PLOT63,3032771,WW5,Wheat_Winter_TUR,25209,https://doi.org/10.15454/6OYTC4,LIMPOPO,VIRTUAL_TRIAL,,,,,4,19,,Rainfed,2015,"3,75",,"2,3",,"0,7042253521",,"32,2580645161",,42146,2015-05-24T02:00:00Z,"55,5",,21,,2,2014-11-12T01:00:00Z,"5,8",
ww-435BLOCK1PLOT28,3033194,WW5,Wheat_Winter_TUR,25209,https://doi.org/10.15454/6OYTC4,LIMPOPO,VIRTUAL_TRIAL,,,,,7,4,,Irrigated,2015,"3,9",,"2,3",,"0,6961279461",,"30,8582089552",,190,2015-05-21T02:00:00Z,"49,5",,15,,2,,"8,5",
ww-437BLOCK1PLOT46,3032603,WW5,Wheat_Winter_TUR,25479,https://doi.org/10.15454/YAKXGK,NON PLUS EXTRA,VIRTUAL_TRIAL,,,,,4,7,,Rainfed,2015,,,,,"0,6694290976",,"34,9519230769",,205,2015-06-05T02:00:00Z,"93,5",,34,,2,2014-11-12T01:00:00Z,"8,8",
ww-437BLOCK1PLOT3,3033148,WW5,Wheat_Winter_TUR,25479,https://doi.org/10.15454/YAKXGK,NON PLUS EXTRA,VIRTUAL_TRIAL,,,,,3,1,,Irrigated,2015,,,,,"0,6676470588",,"30,6756756757",,197,2015-05-28T02:00:00Z,108,,29,,1,,"8,4",
ww-436BLOCK3PLOT55,3032884,WW5,Wheat_Winter_TUR,25465,https://doi.org/10.15454/FUTN48,HOPEA,VIRTUAL_TRIAL,,,,,5,27,,Rainfed,2015,,,,,"0,469904963",,"29,2763157895",,42158,2015-06-03T02:00:00Z,107,,24,,2,2014-11-12T01:00:00Z,"8,8",
ww-436BLOCK2PLOT47,3033370,WW5,Wheat_Winter_TUR,25465,https://doi.org/10.15454/FUTN48,HOPEA,VIRTUAL_TRIAL,,,,,1,17,,Irrigated,2015,,,,,"0,6501182033",,"34,5188284519",,200,2015-05-31T02:00:00Z,113,,"40,5",,1,,"9,4",
ww-436BLOCK9PLOT13,3033695,WW5,Wheat_Winter_TUR,25465,https://doi.org/10.15454/FUTN48,HOPEA,VIRTUAL_TRIAL,,,,,4,40,,Irrigated,2015,,,,,"0,6789751319",,"39,0043290043",,197,2015-05-28T02:00:00Z,"112,5",,"40,5",,2,,"8,6",
ww-439BLOCK10PLOT45,3033139,WW5,Wheat_Winter_TUR,25533,https://doi.org/10.15454/PR4ILA,SOLARIS,VIRTUAL_TRIAL,,,,,8,45,,Rainfed,2015,"3,25",,"2,3",,"0,6475903614",,"47,2527472527",,42148,2015-05-24T02:00:00Z,"95,5",,28,,1,2014-11-12T01:00:00Z,"8,5",
ww-439BLOCK3PLOT59,3032895,WW5,Wheat_Winter_TUR,25533,https://doi.org/10.15454/PR4ILA,SOLARIS,VIRTUAL_TRIAL,,,,,2,28,,Rainfed,2015,"4,1",,"1,2",,"0,7633136095",,"49,6153846154",,42148,2015-05-24T02:00:00Z,"100,5",,27,,2,2014-11-12T01:00:00Z,"8,1",
ww-439BLOCK3PLOT34,3033472,WW5,Wheat_Winter_TUR,25533,https://doi.org/10.15454/PR4ILA,SOLARIS,VIRTUAL_TRIAL,,,,,5,24,,Irrigated,2015,"2,35",,"2,3",,"0,8430930931",,"44,3873517787",,192,2015-05-23T02:00:00Z,83,,"28,5",,2,,"10,6",
ww-305BLOCK4PLOT2,3032909,WW5,Wheat_Winter_TUR,25554,https://doi.org/10.15454/4EZINI,CONCURRENT,VIRTUAL_TRIAL,,,,,2,29,,Rainfed,2015,,,,,"0,6299435028",,"39,8214285714",,42155,2015-06-01T02:00:00Z,"96,5",,27,,2,2014-11-12T01:00:00Z,"8,2",
ww-305BLOCK3PLOT58,3033524,WW5,Wheat_Winter_TUR,25554,https://doi.org/10.15454/4EZINI,CONCURRENT,VIRTUAL_TRIAL,,,,,1,28,,Irrigated,2015,,,,,"0,6539735099",,"37,0892018779",,197,2015-05-28T02:00:00Z,91,,"18,5",,1,,"10,4",
ww-151BLOCK7PLOT36,3032851,WW5,Wheat_Winter_TUR,25734,https://doi.org/10.15454/P0AD4Y,BRANDO,VIRTUAL_TRIAL,,,,,14,24,,Rainfed,2015,,,"1,2",,"0,7988668555",,"43,7209302326",,42154,2015-05-30T02:00:00Z,"66,5",,25,,2,2014-11-12T01:00:00Z,"8,3",
ww-151BLOCK5PLOT44,3033238,WW5,Wheat_Winter_TUR,25734,https://doi.org/10.15454/P0AD4Y,BRANDO,VIRTUAL_TRIAL,,,,,9,7,,Irrigated,2015,,,"1,2",,"0,7433460076",,"36,7711598746",,195,2015-05-26T02:00:00Z,"69,5",,16,,1,,"10,2",
ww-151BLOCK9PLOT35,3033738,WW5,Wheat_Winter_TUR,25734,https://doi.org/10.15454/P0AD4Y,BRANDO,VIRTUAL_TRIAL,,,,,5,43,,Irrigated,2015,,,,,"0,7637644046",,"39,3729372937",,196,2015-05-27T02:00:00Z,"57,5",,"13,5",,1,,9,
ww-446BLOCK3PLOT51,3032880,WW5,Wheat_Winter_TUR,25716,https://doi.org/10.15454/UHXQIL,AXONA,VIRTUAL_TRIAL,,,,,1,27,,Rainfed,2015,,,,,"0,7801911381",,"39,9111111111",,42148,2015-05-24T02:00:00Z,"96,5",,33,,2,2014-11-12T01:00:00Z,"8,1",
ww-446BLOCK3PLOT29,3033460,WW5,Wheat_Winter_TUR,25716,https://doi.org/10.15454/UHXQIL,AXONA,VIRTUAL_TRIAL,,,,,7,23,,Irrigated,2015,,,,,"0,7624821683",,"38,8727272727",,194,2015-05-25T02:00:00Z,85,,34,,2,,"9,8",
ww-448BLOCK8PLOT62,3033043,WW5,Wheat_Winter_TUR,25729,https://doi.org/10.15454/WXYTHM,HANA,VIRTUAL_TRIAL,,,,,10,38,,Rainfed,2015,,,,,"0,7403651116",,"43,9759036145",,42148,2015-05-26T02:00:00Z,"96,5",,20,,2,2014-11-12T01:00:00Z,"9,5",
ww-448BLOCK7PLOT10,3033434,WW5,Wheat_Winter_TUR,25729,https://doi.org/10.15454/WXYTHM,HANA,VIRTUAL_TRIAL,,,,,9,21,,Irrigated,2015,,,,,"0,7179522184",,"36,7762237762",,193,2015-05-24T02:00:00Z,66,,10,,1,,"9,54",
ww-153BLOCK7PLOT26,3032834,WW5,Wheat_Winter_TUR,48113,https://doi.org/10.15454/OOWNKD,CONTUR,VIRTUAL_TRIAL,,,,,11,23,,Rainfed,2015,1,,1,,"0,7432054357",,"30,1133603239",,42157,2015-06-04T02:00:00Z,"76,5",,24,,2,2014-11-12T01:00:00Z,"9,96",
ww-153BLOCK2PLOT50,3033373,WW5,Wheat_Winter_TUR,48113,https://doi.org/10.15454/OOWNKD,CONTUR,VIRTUAL_TRIAL,,,,,4,17,,Irrigated,2015,,,,,"0,7416201117",,"32,3780487805",,192,2015-05-23T02:00:00Z,67,,15,,2,,"10,2",
ww-220BLOCK2PLOT37,3032716,WW5,Wheat_Winter_TUR,48254,https://doi.org/10.15454/XAVW4C,IG 42416,VIRTUAL_TRIAL,,,,,5,15,,Rainfed,2015,"3,7",,"2,3",,"0,8092783505",,"36,511627907",,42146,2015-05-24T02:00:00Z,"93,5",,16,,2,2014-11-12T01:00:00Z,"10,8",
ww-220BLOCK4PLOT21,3033581,WW5,Wheat_Winter_TUR,48254,https://doi.org/10.15454/XAVW4C,IG 42416,VIRTUAL_TRIAL,,,,,2,32,,Irrigated,2015,"4,4",,"2,3",,"0,8233863837",,"41,9481981982",,193,2015-05-24T02:00:00Z,105,,37,,1,,"11,4",
ww-221BLOCK4PLOT6,3032922,WW5,Wheat_Winter_TUR,48255,https://doi.org/10.15454/OBAB25,IG 42868,VIRTUAL_TRIAL,,,,,1,30,,Rainfed,2015,"3,7",,1,,"0,5219512195",,"18,7719298246",,42150,2015-05-27T02:00:00Z,63,,28,,2,2014-11-12T01:00:00Z,"6,1",
ww-221BLOCK6PLOT40,3033363,WW5,Wheat_Winter_TUR,48255,https://doi.org/10.15454/OBAB25,IG 42868,VIRTUAL_TRIAL,,,,,8,16,,Irrigated,2015,"4,9",,"2,3",,"0,6900958466",,"31,3043478261",,197,2015-05-28T02:00:00Z,103,,"29,5",,1,,"11,2",
ww-223BLOCK1PLOT51,3032615,WW5,Wheat_Winter_TUR,48256,https://doi.org/10.15454/I8MR9E,IG 122348,VIRTUAL_TRIAL,,,,,2,8,,Rainfed,2015,"2,8",,1,,"0,5680851064",,"34,2307692308",,42155,2015-05-31T02:00:00Z,"108,5",,22,,1,2014-11-12T01:00:00Z,"7,3",
ww-223BLOCK5PLOT29,3033209,WW5,Wheat_Winter_TUR,48256,https://doi.org/10.15454/I8MR9E,IG 122348,VIRTUAL_TRIAL,,,,,8,5,,Irrigated,2015,"2,55",,"2,3",,"0,7321947674",,"37,0404411765",,196,2015-05-27T02:00:00Z,106,,"23,5",,2,,"9,5",
ww-224BLOCK9PLOT7,3033052,WW5,Wheat_Winter_TUR,48257,https://doi.org/10.15454/KHX1RQ,IG 122491,VIRTUAL_TRIAL,,,,,5,39,,Rainfed,2015,"5,05",,"2,3",,"0,7293625914",,"45,6209150327",,42152,2015-05-30T02:00:00Z,119,,35,,1,2014-11-12T01:00:00Z,"8,8",
ww-224BLOCK8PLOT15,3032945,WW5,Wheat_Winter_TUR,48257,https://doi.org/10.15454/KHX1RQ,IG 122491,VIRTUAL_TRIAL,,,,,10,31,,Rainfed,2015,"4,25",,"2,3",,"0,6940397351",,"39,3984962406",,42152,2015-05-29T02:00:00Z,"106,5",,23,,2,2014-11-12T01:00:00Z,"7,5",
ww-224BLOCK6PLOT31,3033340,WW5,Wheat_Winter_TUR,48257,https://doi.org/10.15454/KHX1RQ,IG 122491,VIRTUAL_TRIAL,,,,,13,14,,Irrigated,2015,4,,"1,2",,"0,7474489796",,"50,5172413793",,196,2015-05-27T02:00:00Z,"104,5",,41,,1,,"11,9",
ww-225BLOCK9PLOT20,3033079,WW5,Wheat_Winter_TUR,48258,https://doi.org/10.15454/QUWQYC,IG 122619,VIRTUAL_TRIAL,,,,,4,41,,Rainfed,2015,"7,15",,"2,3",,"0,7214566929",,"49,527027027",,42143,2015-05-21T02:00:00Z,"119,5",,28,,1,2014-11-12T01:00:00Z,"5,6",
ww-225BLOCK1PLOT36,3032586,WW5,Wheat_Winter_TUR,48258,https://doi.org/10.15454/QUWQYC,IG 122619,VIRTUAL_TRIAL,,,,,1,6,,Rainfed,2015,"5,8333333333",,"2,3",,"0,7072864322",,"46,9166666667",,187,2015-05-18T02:00:00Z,92,,30,,1,2014-11-12T01:00:00Z,"7,1666666667",
ww-225BLOCK1PLOT6,3033151,WW5,Wheat_Winter_TUR,48258,https://doi.org/10.15454/QUWQYC,IG 122619,VIRTUAL_TRIAL,,,,,6,1,,Irrigated,2015,"5,7",,"1,2",,"0,7206235012",,"48,08",,191,2015-05-22T02:00:00Z,90,,24,,1,,"6,7",
ww-329BLOCK9PLOT44,3033124,WW5,Wheat_Winter_TUR,22071,https://doi.org/10.15454/I9TQPI,BEL ET BON,VIRTUAL_TRIAL,,,,,7,44,,Rainfed,2015,,,,,"0,5362637363",,"34,3661971831",,42158,2015-06-03T02:00:00Z,58,,26,,2,2014-11-12T01:00:00Z,"7,9",
ww-329BLOCK5PLOT4,3032526,WW5,Wheat_Winter_TUR,22071,https://doi.org/10.15454/I9TQPI,BEL ET BON,VIRTUAL_TRIAL,,,,,11,1,,Rainfed,2015,,,,,"0,5232323232",,"33,6363636364",,202,2015-06-02T02:00:00Z,75,,25,,2,2014-11-12T01:00:00Z,"7,2",
ww-329BLOCK7PLOT33,3033478,WW5,Wheat_Winter_TUR,22071,https://doi.org/10.15454/I9TQPI,BEL ET BON,VIRTUAL_TRIAL,,,,,11,24,,Irrigated,2015,,,,,"0,7129251701",,"43,8493723849",,196,2015-05-27T02:00:00Z,74,,25,,1,,"8,7",
ww-058BLOCK10PLOT51,3033145,WW5,Wheat_Winter_TUR,21899,https://doi.org/10.15454/PS6BNT,AMI,VIRTUAL_TRIAL,,,,,14,45,,Rainfed,2015,,,,,"0,6411889597",,"25,1666666667",,42152,2015-05-28T02:00:00Z,76,,32,,2,2014-11-12T01:00:00Z,8,
ww-058BLOCK7PLOT5,3032792,WW5,Wheat_Winter_TUR,21899,https://doi.org/10.15454/PS6BNT,AMI,VIRTUAL_TRIAL,,,,,11,20,,Rainfed,2015,,,,,"0,7493261456",,"43,7795275591",,42146,2015-05-24T02:00:00Z,"84,5",,30,,2,2014-11-12T01:00:00Z,"6,9",
ww-058BLOCK3PLOT55,3033514,WW5,Wheat_Winter_TUR,21899,https://doi.org/10.15454/PS6BNT,AMI,VIRTUAL_TRIAL,,,,,5,27,,Irrigated,2015,,,,,"0,7717219589",,"45,8685446009",,193,2015-05-24T02:00:00Z,74,,21,,1,,"8,3",
ww-057BLOCK9PLOT15,3033067,WW5,Wheat_Winter_TUR,25538,https://doi.org/10.15454/AL8B8X,CHANCELIER,VIRTUAL_TRIAL,,,,,6,40,,Rainfed,2015,,,,,"0,792693288",,"43,3953488372",,42149,2015-05-27T02:00:00Z,84,,45,,2,2014-11-12T01:00:00Z,8,
ww-057BLOCK1PLOT41,3032591,WW5,Wheat_Winter_TUR,25538,https://doi.org/10.15454/AL8B8X,CHANCELIER,VIRTUAL_TRIAL,,,,,6,6,,Rainfed,2015,,,,,"0,9019448947",,"43,6470588235",,197,2015-05-28T02:00:00Z,"85,5",,30,,2,2014-11-12T01:00:00Z,7,
ww-057BLOCK4PLOT20,3033580,WW5,Wheat_Winter_TUR,25538,https://doi.org/10.15454/AL8B8X,CHANCELIER,VIRTUAL_TRIAL,,,,,1,32,,Irrigated,2015,,,,,"0,7633996937",,"36,6544117647",,196,2015-05-27T02:00:00Z,"68,5",,39,,1,,"9,2",
ww-060BLOCK1PLOT8,3032530,WW5,Wheat_Winter_TUR,48110,https://doi.org/10.15454/5DLIKL,KALTOP,VIRTUAL_TRIAL,,,,,1,2,,Rainfed,2015,,,,,"0,7105263158",,"34,422310757",,197,2015-05-28T02:00:00Z,"69,5",,15,,2,2014-11-12T01:00:00Z,"9,7",
ww-060BLOCK2PLOT60,3033390,WW5,Wheat_Winter_TUR,48110,https://doi.org/10.15454/5DLIKL,KALTOP,VIRTUAL_TRIAL,,,,,7,18,,Irrigated,2015,,,,,"0,7048611111",,"36,6237113402",,196,2015-05-27T02:00:00Z,"49,5",,19,,1,,"9,5",
ww-442BLOCK9PLOT26,3033092,WW5,Wheat_Winter_TUR,25609,https://doi.org/10.15454/ZUZBM9,ORNICAR,VIRTUAL_TRIAL,,,,,3,42,,Rainfed,2015,"0,25",,1,,"0,8469314079",,"46,7330677291",,42150,2015-05-28T02:00:00Z,71,,40,,2,2014-11-12T01:00:00Z,"8,8",
ww-442BLOCK8PLOT37,3032988,WW5,Wheat_Winter_TUR,25609,https://doi.org/10.15454/ZUZBM9,ORNICAR,VIRTUAL_TRIAL,,,,,11,34,,Rainfed,2015,,,,,"0,7251995439",,"34,9450549451",,42148,2015-05-25T02:00:00Z,62,,26,,2,2014-11-12T01:00:00Z,"8,1",
ww-442BLOCK8PLOT48,3033643,WW5,Wheat_Winter_TUR,25609,https://doi.org/10.15454/ZUZBM9,ORNICAR,VIRTUAL_TRIAL,,,,,8,36,,Irrigated,2015,,,1,,"0,8013468013",,35,,193,2015-05-24T02:00:00Z,"66,5",,21,,2,,"10,3",
ww-299BLOCK2PLOT53,3032746,WW5,Wheat_Winter_TUR,23676,https://doi.org/10.15454/PTV4U3,N46,VIRTUAL_TRIAL,,,,,7,17,,Rainfed,2015,"3,1",,"2,3",,"0,709787234",,"46,5921787709",,42147,2015-05-25T02:00:00Z,61,,27,,2,2014-11-12T01:00:00Z,"8,9",
ww-299BLOCK2PLOT44,3033360,WW5,Wheat_Winter_TUR,23676,https://doi.org/10.15454/PTV4U3,N46,VIRTUAL_TRIAL,,,,,5,16,,Irrigated,2015,"3,5",,"2,3",,"0,7170506912",,"38,5148514851",,187,2015-05-18T02:00:00Z,49,,"13,5",,1,,8,
ww-429BLOCK6PLOT53,3032753,WW5,Wheat_Winter_TUR,25004,https://doi.org/10.15454/HIL2HF,STANLEY,VIRTUAL_TRIAL,,,,,14,17,,Rainfed,2015,,,"1,2",,"0,6942446043",,"26,2585034014",,42151,2015-05-29T02:00:00Z,"94,5",,32,,2,2014-11-12T01:00:00Z,"8,7",
ww-429BLOCK1PLOT43,3033230,WW5,Wheat_Winter_TUR,25004,https://doi.org/10.15454/HIL2HF,STANLEY,VIRTUAL_TRIAL,,,,,1,7,,Irrigated,2015,,,,,"0,7243735763",,"37,1929824561",,195,2015-05-26T02:00:00Z,105,,39,,1,,12,
ww-101BLOCK7PLOT41,3032863,WW5,Wheat_Winter_TUR,22803,https://doi.org/10.15454/TCAC2U,FEMA,VIRTUAL_TRIAL,,,,,12,25,,Rainfed,2015,,,,,"0,7607421875",,"36,2325581395",,42156,2015-06-01T02:00:00Z,97,,21,,2,2014-11-12T01:00:00Z,"7,3",
ww-101BLOCK5PLOT31,3033211,WW5,Wheat_Winter_TUR,22803,https://doi.org/10.15454/TCAC2U,FEMA,VIRTUAL_TRIAL,,,,,10,5,,Irrigated,2015,,,,,"0,6798179059",,"30,4761904762",,196,2015-05-27T02:00:00Z,"85,5",,24,,2,,"8,5",
ww-485BLOCK7PLOT61,3032904,WW5,Wheat_Winter_TUR,23730,https://doi.org/10.15454/TGCO9E,NORIN 29,VIRTUAL_TRIAL,,,,,11,28,,Rainfed,2015,"3,8",,"2,3",,"0,7512242899",,"46,4848484848",,42145,2015-05-21T02:00:00Z,"89,5",,28,,2,2014-11-12T01:00:00Z,"8,6",
ww-485BLOCK5PLOT41,3033228,WW5,Wheat_Winter_TUR,23730,https://doi.org/10.15454/TGCO9E,NORIN 29,VIRTUAL_TRIAL,,,,,13,6,,Irrigated,2015,,,,,"0,7536514119",,"40,3125",,187,2015-05-18T02:00:00Z,102,,32,,1,,"10,3",
ww-403BLOCK4PLOT56,3033021,WW5,Wheat_Winter_TUR,23794,https://doi.org/10.15454/1NV565,ODESSKAYA 16,VIRTUAL_TRIAL,,,,,2,37,,Rainfed,2015,"4,5",,"2,3",,"0,5880398671",,"27,1264367816",,42157,2015-06-04T02:00:00Z,"62,5",,25,,2,2014-11-12T01:00:00Z,"9,6",
ww-403BLOCK1PLOT34,3033207,WW5,Wheat_Winter_TUR,23794,https://doi.org/10.15454/1NV565,ODESSKAYA 16,VIRTUAL_TRIAL,,,,,6,5,,Irrigated,2015,,,,,,,,,192,2015-05-23T02:00:00Z,65,,,,1,,,
ww-449BLOCK1PLOT17,3032546,WW5,Wheat_Winter_TUR,25826,https://doi.org/10.15454/PUBKGM,FANTAZIYA-ODESSKAYA,VIRTUAL_TRIAL,,,,,3,3,,Rainfed,2015,4,,"2,3",,"0,7574159525",,"51,0666666667",,193,2015-05-24T02:00:00Z,"88,5",,32,,2,2014-11-12T01:00:00Z,"8,9",
ww-449BLOCK7PLOT3,3033420,WW5,Wheat_Winter_TUR,25826,https://doi.org/10.15454/PUBKGM,FANTAZIYA-ODESSKAYA,VIRTUAL_TRIAL,,,,,9,20,,Irrigated,2015,"4,75",,"2,3",,"0,7059669303",,"40,2459016393",,193,2015-05-24T02:00:00Z,"71,5",,22,,1,,"9,5",
ww-362BLOCK1PLOT11,3032533,WW5,Wheat_Winter_TUR,22965,https://doi.org/10.15454/CY2TIY,GK-SZÖKE,VIRTUAL_TRIAL,,,,,4,2,,Rainfed,2015,"0,5",,1,,"0,6865671642",,"39,2682926829",,196,2015-05-27T02:00:00Z,85,,19,,2,2014-11-12T01:00:00Z,"8,6",
ww-362BLOCK8PLOT60,3033662,WW5,Wheat_Winter_TUR,22965,https://doi.org/10.15454/CY2TIY,GK-SZÖKE,VIRTUAL_TRIAL,,,,,13,37,,Irrigated,2015,,,1,,"0,7886647454",,"40,4433497537",,193,2015-05-24T02:00:00Z,67,,21,,1,,7,
ww-287BLOCK10PLOT24,3033097,WW5,Wheat_Winter_TUR,21976,https://doi.org/10.15454/WSRMVJ,ATUT-II,VIRTUAL_TRIAL,,,,,8,42,,Rainfed,2015,,,,,"0,6359102244",,"43,9655172414",,42155,2015-06-02T02:00:00Z,89,,22,,1,2014-11-12T01:00:00Z,"9,25",
ww-287BLOCK4PLOT8,3032924,WW5,Wheat_Winter_TUR,21976,https://doi.org/10.15454/WSRMVJ,ATUT-II,VIRTUAL_TRIAL,,,,,3,30,,Rainfed,2015,,,,,"0,7355072464",,"40,6",,42157,2015-06-03T02:00:00Z,92,,28,,2,2014-11-12T01:00:00Z,10,
ww-287BLOCK7PLOT16,3033447,WW5,Wheat_Winter_TUR,21976,https://doi.org/10.15454/WSRMVJ,ATUT-II,VIRTUAL_TRIAL,,,,,8,22,,Irrigated,2015,,,,,"0,7335714286",,"39,0494296578",,196,2015-05-27T02:00:00Z,"86,5",,"32,5",,2,,"9,2",
ww-357BLOCK7PLOT62,3032905,WW5,Wheat_Winter_TUR,22840,https://doi.org/10.15454/OLXOYQ,FLINT,VIRTUAL_TRIAL,,,,,12,28,,Rainfed,2015,,,,,"0,7584134615",,"31,7085427136",,42150,2015-05-26T02:00:00Z,"106,5",,32,,2,2014-11-12T01:00:00Z,"7,3",
ww-357BLOCK8PLOT47,3033635,WW5,Wheat_Winter_TUR,22840,https://doi.org/10.15454/OLXOYQ,FLINT,VIRTUAL_TRIAL,,,,,14,35,,Irrigated,2015,"7,55",,"2,3",,"0,6447088823",,"52,491349481",,193,2015-05-24T02:00:00Z,"101,5",,29,,2,,"7,9",
ww-280BLOCK5PLOT59,3032637,WW5,Wheat_Winter_TUR,21614,https://doi.org/10.15454/VT1BHK,11IWSWSN14,VIRTUAL_TRIAL,,,,,10,9,,Rainfed,2015,"3,9",,"2,3",,"0,7612977984",,"47,6086956522",,42152,2015-05-28T02:00:00Z,102,,27,,2,2014-11-12T01:00:00Z,"7,4",
ww-280BLOCK4PLOT12,3033558,WW5,Wheat_Winter_TUR,21614,https://doi.org/10.15454/VT1BHK,11IWSWSN14,VIRTUAL_TRIAL,,,,,7,30,,Irrigated,2015,"4,5",,"2,3",,"0,6924715909",,"43,7874251497",,195,2015-05-26T02:00:00Z,89,,26,,1,,"9,3",
ww-280BLOCK10PLOT20,3033716,WW5,Wheat_Winter_TUR,21614,https://doi.org/10.15454/VT1BHK,11IWSWSN14,VIRTUAL_TRIAL,,,,,11,41,,Irrigated,2015,"5,45",,"2,3",,"0,7387543253",,"43,7948717949",,196,2015-05-27T02:00:00Z,75,,"33,5",,1,,"9,1",
ww-281BLOCK3PLOT50,3032872,WW5,Wheat_Winter_TUR,21723,https://doi.org/10.15454/4H8LNV,3716-1,VIRTUAL_TRIAL,,,,,7,26,,Rainfed,2015,"0,65",,1,,"0,7622478386",,"48,3105022831",,42150,2015-05-26T02:00:00Z,"83,5",,28,,2,2014-11-12T01:00:00Z,9,
ww-281BLOCK5PLOT61,3033269,WW5,Wheat_Winter_TUR,21723,https://doi.org/10.15454/4H8LNV,3716-1,VIRTUAL_TRIAL,,,,,12,9,,Irrigated,2015,"5,1",,"2,3",,"0,7186261559",,"33,3742331288",,192,2015-05-23T02:00:00Z,"86,5",,32,,1,,"9,7",
ww-282BLOCK1PLOT4,3032519,WW5,Wheat_Winter_TUR,21776,https://doi.org/10.15454/CQ22CM,CH62022,VIRTUAL_TRIAL,,,,,4,1,,Rainfed,2015,,,,,"0,7330188679",,"37,3557692308",,201,2015-06-01T02:00:00Z,"94,5",,24,,2,2014-11-12T01:00:00Z,"7,8",
ww-282BLOCK7PLOT40,3033492,WW5,Wheat_Winter_TUR,21776,https://doi.org/10.15454/CQ22CM,CH62022,VIRTUAL_TRIAL,,,,,11,25,,Irrigated,2015,,,,,"0,7541273585",,"44,8771929825",,196,2015-05-27T02:00:00Z,79,,20,,1,,"10,36",
ww-283BLOCK9PLOT51,3033138,WW5,Wheat_Winter_TUR,21854,https://doi.org/10.15454/T1AVRH,AFRICA MAYO,VIRTUAL_TRIAL,,,,,7,45,,Rainfed,2015,"3,2",,"1,2",,"0,6193181818",,"33,3673469388",,42148,2015-05-24T02:00:00Z,101,,30,,2,2014-11-12T01:00:00Z,7,
ww-283BLOCK6PLOT36,3032722,WW5,Wheat_Winter_TUR,21854,https://doi.org/10.15454/T1AVRH,AFRICA MAYO,VIRTUAL_TRIAL,,,,,11,15,,Rainfed,2015,"3,3",,"1,2",,"0,7210965435",,"38,2911392405",,42144,2015-05-22T02:00:00Z,"112,5",,36,,2,2014-11-12T01:00:00Z,"7,9",
