observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,AwnLength(WIPO:0000273),AwnLength(WIPO:0000273).date,ColdTolerance(CO_321:1000271),ColdTolerance(CO_321:1000271).date,FruitingEfficiency(WIPO:0000277),FruitingEfficiency(WIPO:0000277).date,GrainWeight(CO_321:1000177),GrainWeight(CO_321:1000177).date,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,PlotGrainWeight(CO_321:1000073),PlotGrainWeight(CO_321:1000073).date,SpikeLength(CO_321:1000079),SpikeLength(CO_321:1000079).date
ww-435Block9Plot36,3032396,WW3,Wheat_Winter_MTA,25209,https://doi.org/10.15454/6OYTC4,LIMPOPO,VIRTUAL_TRIAL,,,,,24,17,,2015,"4,1",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5853658537",,"27,3244781784",,206,2015-05-14T02:00:00Z,58,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,62,2015-07-17T02:00:00Z,"9,5",
ww-437Block7Plot27,3032382,WW3,Wheat_Winter_MTA,25479,https://doi.org/10.15454/YAKXGK,NON PLUS EXTRA,VIRTUAL_TRIAL,,,,,24,3,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7419354839",,"26,1788617886",,226,2015-06-03T02:00:00Z,122,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,360,2015-07-17T02:00:00Z,"11,2",
ww-436Block7Plot45,3032327,WW3,Wheat_Winter_MTA,25465,https://doi.org/10.15454/FUTN48,HOPEA,VIRTUAL_TRIAL,,,,,21,5,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,,,227,2015-06-04T02:00:00Z,87,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,296,2015-07-17T02:00:00Z,,
ww-439Block3Plot2,3032002,WW3,Wheat_Winter_MTA,25533,https://doi.org/10.15454/PR4ILA,SOLARIS,VIRTUAL_TRIAL,,,,,4,14,,2015,"3,7",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6842105263",,"42,3255813953",,208,2015-05-16T02:00:00Z,89,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,780,2015-07-17T02:00:00Z,"11,5",
ww-305Block6Plot62,3032230,WW3,Wheat_Winter_MTA,25554,https://doi.org/10.15454/4EZINI,CONCURRENT,VIRTUAL_TRIAL,,,,,16,7,,2015,0,2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,7510204082",,"42,4942263279",,213,2015-05-21T02:00:00Z,106,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,368,2015-07-17T02:00:00Z,"9,4",
ww-151Block1Plot14,3031990,WW3,Wheat_Winter_MTA,25734,https://doi.org/10.15454/P0AD4Y,BRANDO,VIRTUAL_TRIAL,,,,,4,2,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,8263473054",,"47,5862068966",,218,2015-05-26T02:00:00Z,78,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,738,2015-07-17T02:00:00Z,"9,3",
ww-446Block8Plot14,3032426,WW3,Wheat_Winter_MTA,25716,https://doi.org/10.15454/UHXQIL,AXONA,VIRTUAL_TRIAL,,,,,26,8,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6305084746",,"32,8621908127",,211,2015-05-19T02:00:00Z,96,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,654,2015-07-17T02:00:00Z,10,
ww-448Block2Plot42,3032079,WW3,Wheat_Winter_MTA,25729,https://doi.org/10.15454/WXYTHM,HANA,VIRTUAL_TRIAL,,,,,8,11,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5666666667",,"35,6020942408",,217,2015-05-25T02:00:00Z,76,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,340,2015-07-17T02:00:00Z,"11,7",
ww-153Block7Plot54,3032501,WW3,Wheat_Winter_MTA,48113,https://doi.org/10.15454/OOWNKD,CONTUR,VIRTUAL_TRIAL,,,,,30,5,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6067073171",,"28,8405797101",,226,2015-06-03T02:00:00Z,82,2015-06-12T02:00:00Z,1,2014-12-01T01:00:00Z,100,2015-07-17T02:00:00Z,13,
ww-220Block1Plot32,3031952,WW3,Wheat_Winter_MTA,48254,https://doi.org/10.15454/XAVW4C,IG 42416,VIRTUAL_TRIAL,,,,,2,4,,2015,"4,7",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6742424242",,"36,6255144033",,208,2015-05-16T02:00:00Z,116,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,364,2015-07-17T02:00:00Z,"13,1",
ww-221Block5Plot33,3032178,WW3,Wheat_Winter_MTA,48255,https://doi.org/10.15454/OBAB25,IG 42868,VIRTUAL_TRIAL,,,,,13,11,,2015,"7,3",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5757575758",,"31,1475409836",,210,2015-05-18T02:00:00Z,105,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,430,2015-07-17T02:00:00Z,"10,8",
ww-221Block9Plot70,3032477,WW3,Wheat_Winter_MTA,48255,https://doi.org/10.15454/OBAB25,IG 42868,VIRTUAL_TRIAL,,,,,28,20,,2015,"6,6",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5187165775",,"31,9078947368",,209,2015-05-17T02:00:00Z,115,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,352,2015-07-17T02:00:00Z,12,
ww-223Block1Plot43,3031973,WW3,Wheat_Winter_MTA,48256,https://doi.org/10.15454/I8MR9E,IG 122348,VIRTUAL_TRIAL,,,,,3,5,,2015,"4,3",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7028985507",,"39,1129032258",,212,2015-05-20T02:00:00Z,107,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,496,2015-07-17T02:00:00Z,"9,3",
ww-224Block4Plot66,3032322,WW3,Wheat_Winter_MTA,48257,https://doi.org/10.15454/KHX1RQ,IG 122491,VIRTUAL_TRIAL,,,,,20,20,,2015,"8,3",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6845878136",,"47,2772277228",,211,2015-05-19T02:00:00Z,115,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,804,2015-07-17T02:00:00Z,"10,5",
ww-225Block4Plot31,3032259,WW3,Wheat_Winter_MTA,48258,https://doi.org/10.15454/QUWQYC,IG 122619,VIRTUAL_TRIAL,,,,,17,17,,2015,"8,6",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6187845304",,"46,6666666667",,209,2015-05-17T02:00:00Z,107,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,358,2015-07-17T02:00:00Z,"6,2",
ww-329Block5Plot55,3032216,WW3,Wheat_Winter_MTA,22071,https://doi.org/10.15454/I9TQPI,BEL ET BON,VIRTUAL_TRIAL,,,,,15,13,,2015,0,2015-06-15T02:00:00Z,2,2015-03-10T01:00:00Z,"0,6949685535",,"46,8220338983",,222,2015-05-30T02:00:00Z,87,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,330,2015-07-17T02:00:00Z,"10,4",
ww-058Block7Plot51,3032442,WW3,Wheat_Winter_MTA,21899,https://doi.org/10.15454/PS6BNT,AMI,VIRTUAL_TRIAL,,,,,27,5,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5924528302",,"29,9618320611",,209,2015-05-17T02:00:00Z,82,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,268,2015-07-17T02:00:00Z,12,
ww-057Block1Plot59,3032094,WW3,Wheat_Winter_MTA,25538,https://doi.org/10.15454/AL8B8X,CHANCELIER,VIRTUAL_TRIAL,,,,,9,6,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,,,217,2015-05-25T02:00:00Z,79,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,282,2015-07-17T02:00:00Z,,
ww-060Block8Plot31,3032370,WW3,Wheat_Winter_MTA,48110,https://doi.org/10.15454/5DLIKL,KALTOP,VIRTUAL_TRIAL,,,,,23,10,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7480314961",,"31,9327731092",,218,2015-05-26T02:00:00Z,81,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,544,2015-07-17T02:00:00Z,"11,2",
ww-442Block6Plot36,3032286,WW3,Wheat_Winter_MTA,25609,https://doi.org/10.15454/ZUZBM9,ORNICAR,VIRTUAL_TRIAL,,,,,19,4,,2015,0,2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,7298245614",,"38,0255941499",,210,2015-05-18T02:00:00Z,74,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,658,2015-07-17T02:00:00Z,"10,1",
ww-299Block2Plot6,3031956,WW3,Wheat_Winter_MTA,23676,https://doi.org/10.15454/PTV4U3,N46,VIRTUAL_TRIAL,,,,,2,8,,2015,"4,7",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7196969697",,"48,7179487179",,202,2015-05-10T02:00:00Z,53,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,310,2015-07-17T02:00:00Z,"9,8",
ww-429Block6Plot7,3032244,WW3,Wheat_Winter_MTA,25004,https://doi.org/10.15454/HIL2HF,STANLEY,VIRTUAL_TRIAL,,,,,17,1,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,,,212,2015-05-20T02:00:00Z,115,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,650,2015-07-17T02:00:00Z,,
ww-101Block5Plot51,3032140,WW3,Wheat_Winter_MTA,22803,https://doi.org/10.15454/TCAC2U,FEMA,VIRTUAL_TRIAL,,,,,11,13,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7574468085",,"36,4754098361",,226,2015-06-03T02:00:00Z,93,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,152,2015-07-17T02:00:00Z,"8,7",
ww-485Block4Plot41,3032260,WW3,Wheat_Winter_MTA,23730,https://doi.org/10.15454/TGCO9E,NORIN 29,VIRTUAL_TRIAL,,,,,17,18,,2015,"5,3",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6746987952",,"45,9016393443",,203,2015-05-11T02:00:00Z,99,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,338,2015-07-17T02:00:00Z,"7,9",
ww-485Block9Plot10,3032471,WW3,Wheat_Winter_MTA,23730,https://doi.org/10.15454/TGCO9E,NORIN 29,VIRTUAL_TRIAL,,,,,28,14,,2015,"4,6",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5879396985",,"35,5623100304",,204,2015-05-12T02:00:00Z,93,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,470,2015-07-17T02:00:00Z,"11,1",
ww-403Block1Plot35,3032012,WW3,Wheat_Winter_MTA,23794,https://doi.org/10.15454/1NV565,ODESSKAYA 16,VIRTUAL_TRIAL,,,,,5,4,,2015,"5,6",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7583333333",,"40,5044510386",,216,2015-05-24T02:00:00Z,90,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,554,2015-07-17T02:00:00Z,"11,3",
ww-403Block9Plot27,3032414,WW3,Wheat_Winter_MTA,23794,https://doi.org/10.15454/1NV565,ODESSKAYA 16,VIRTUAL_TRIAL,,,,,25,16,,2015,"6,1",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5798319328",,"24,7311827957",,217,2015-05-25T02:00:00Z,85,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,346,2015-07-17T02:00:00Z,13,
ww-449Block3Plot32,3032005,WW3,Wheat_Winter_MTA,25826,https://doi.org/10.15454/PUBKGM,FANTAZIYA-ODESSKAYA,VIRTUAL_TRIAL,,,,,4,17,,2015,"6,8",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7892857143",,"44,2885771543",,211,2015-05-19T02:00:00Z,75,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,546,2015-07-17T02:00:00Z,"7,9",
ww-362Block1Plot5,3032009,WW3,Wheat_Winter_MTA,22965,https://doi.org/10.15454/CY2TIY,GK-SZÖKE,VIRTUAL_TRIAL,,,,,5,1,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,8188405797",,"41,3919413919",,211,2015-05-19T02:00:00Z,76,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,504,2015-07-17T02:00:00Z,"10,2",
ww-362Block9Plot61,3032495,WW3,Wheat_Winter_MTA,22965,https://doi.org/10.15454/CY2TIY,GK-SZÖKE,VIRTUAL_TRIAL,,,,,29,19,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6983240223",,"39,6825396825",,211,2015-05-19T02:00:00Z,79,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,646,2015-07-17T02:00:00Z,"10,1",
ww-287Block4Plot10,3032238,WW3,Wheat_Winter_MTA,21976,https://doi.org/10.15454/WSRMVJ,ATUT-II,VIRTUAL_TRIAL,,,,,16,15,,2015,0,2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,7269624573",,"40,8045977011",,220,2015-05-28T02:00:00Z,95,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,338,2015-07-17T02:00:00Z,"10,9",
ww-357Block9Plot47,3032416,WW3,Wheat_Winter_MTA,22840,https://doi.org/10.15454/OLXOYQ,FLINT,VIRTUAL_TRIAL,,,,,25,18,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6620689655",,"27,7456647399",,212,2015-05-20T02:00:00Z,113,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,540,2015-07-17T02:00:00Z,12,
ww-357Block8Plot7,3032444,WW3,Wheat_Winter_MTA,22840,https://doi.org/10.15454/OLXOYQ,FLINT,VIRTUAL_TRIAL,,,,,27,7,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6490066225",,"26,9972451791",,211,2015-05-19T02:00:00Z,118,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,554,2015-07-17T02:00:00Z,9,
ww-280Block6Plot26,3032265,WW3,Wheat_Winter_MTA,21614,https://doi.org/10.15454/VT1BHK,11IWSWSN14,VIRTUAL_TRIAL,,,,,18,3,,2015,"5,9",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6472392638",,"45,5723542117",,211,2015-05-19T02:00:00Z,100,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,420,2015-07-17T02:00:00Z,"12,1",
ww-281Block7Plot47,3032365,WW3,Wheat_Winter_MTA,21723,https://doi.org/10.15454/4H8LNV,3716-1,VIRTUAL_TRIAL,,,,,23,5,,2015,0,2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,78515625",,"42,4050632911",,213,2015-05-21T02:00:00Z,78,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,320,2015-07-17T02:00:00Z,12,
ww-282Block2Plot21,3032057,WW3,Wheat_Winter_MTA,21776,https://doi.org/10.15454/CQ22CM,CH62022,VIRTUAL_TRIAL,,,,,7,9,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5294117647",,"37,2928176796",,216,2015-05-24T02:00:00Z,95,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,492,2015-07-17T02:00:00Z,"11,6",
ww-283Block3Plot56,3032087,WW3,Wheat_Winter_MTA,21854,https://doi.org/10.15454/T1AVRH,AFRICA MAYO,VIRTUAL_TRIAL,,,,,8,19,,2015,"4,1",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7397959184",,"39,7260273973",,205,2015-05-13T02:00:00Z,94,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,404,2015-07-17T02:00:00Z,"11,7",
ww-029Block6Plot58,3032154,WW3,Wheat_Winter_MTA,21965,https://doi.org/10.15454/CWHFEF,ASAKAZE KOMUGI,VIRTUAL_TRIAL,,,,,12,7,,2015,5,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,"23,1325301205",,205,2015-05-13T02:00:00Z,85,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,140,2015-07-17T02:00:00Z,"11,9",
ww-332Block8Plot62,3032392,WW3,Wheat_Winter_MTA,22104,https://doi.org/10.15454/XAO56E,BIRGITTA,VIRTUAL_TRIAL,,,,,24,13,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,8146341463",,"40,5339805825",,216,2015-05-24T02:00:00Z,119,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,336,2015-07-17T02:00:00Z,9,
ww-068Block3Plot1,3031982,WW3,Wheat_Winter_MTA,48108,https://doi.org/10.15454/TXCPYU,VICTO,VIRTUAL_TRIAL,,,,,3,14,,2015,"4,5",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7131147541",,"38,7527839644",,209,2015-05-17T02:00:00Z,74,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,612,2015-07-17T02:00:00Z,"8,3",
ww-159Block4Plot58,3032167,WW3,Wheat_Winter_MTA,48108,https://doi.org/10.15454/TXCPYU,VICTO,VIRTUAL_TRIAL,,,,,12,20,,2015,"4,1",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6431718062",,"35,3510895884",,211,2015-05-19T02:00:00Z,69,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,504,2015-07-17T02:00:00Z,"9,9",
ww-219Block5Plot2,3032155,WW3,Wheat_Winter_MTA,48253,https://doi.org/10.15454/72FJST,IG 42255,VIRTUAL_TRIAL,,,,,12,8,,2015,"6,5",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,7368421053",,"38,7096774194",,209,2015-05-17T02:00:00Z,98,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,436,2015-07-17T02:00:00Z,"11,3",
ww-270Block6Plot39,3032172,WW3,Wheat_Winter_MTA,48269,https://doi.org/10.15454/VKWOQP,IRAN 417A,VIRTUAL_TRIAL,,,,,13,5,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5963855422",,"57,8947368421",,212,2015-05-20T02:00:00Z,100,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,464,2015-07-17T02:00:00Z,"13,7",
ww-509Block8Plot39,3032333,WW3,Wheat_Winter_MTA,48284,https://doi.org/10.15454/JU4ZJN,WC740,VIRTUAL_TRIAL,,,,,21,11,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,743902439",,"28,7058823529",,212,2015-05-20T02:00:00Z,104,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,454,2015-07-17T02:00:00Z,"10,5",
ww-510Block2Plot62,3032081,WW3,Wheat_Winter_MTA,48285,https://doi.org/10.15454/CZS9IU,WC742,VIRTUAL_TRIAL,,,,,8,13,,2015,"6,7",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7214611872",,"51,8032786885",,209,2015-05-17T02:00:00Z,112,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,564,2015-07-17T02:00:00Z,"10,4",
ww-511Block7Plot8,3032438,WW3,Wheat_Winter_MTA,48286,https://doi.org/10.15454/CJN35W,ABI,VIRTUAL_TRIAL,,,,,27,1,,2015,"10,1",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5470383275",,"29,4007490637",,212,2015-05-20T02:00:00Z,124,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,586,2015-07-17T02:00:00Z,"16,2",
ww-059Block1Plot49,3032093,WW3,Wheat_Winter_MTA,48338,https://doi.org/10.15454/N5NYQY,SHAMROCK,VIRTUAL_TRIAL,,,,,9,5,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5463414634",,"24,5614035088",,221,2015-05-29T02:00:00Z,62,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,74,2015-07-17T02:00:00Z,"10,4",
ww-027Block1Plot12,3031950,WW3,Wheat_Winter_MTA,25629,https://doi.org/10.15454/ICT7DY,MV-MAGDALENA,VIRTUAL_TRIAL,,,,,2,2,,2015,"4,2",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,726618705",,"47,0862470862",,209,2015-05-17T02:00:00Z,88,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,758,2015-07-17T02:00:00Z,"9,3",
ww-445Block1Plot26,3032031,WW3,Wheat_Winter_MTA,25688,https://doi.org/10.15454/E1CF8Y,ZILVE,VIRTUAL_TRIAL,,,,,6,3,,2015,0,2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,7404580153",,"38,4920634921",,211,2015-05-19T02:00:00Z,101,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,362,2015-07-17T02:00:00Z,"10,2",
ww-148Block2Plot5,3031937,WW3,Wheat_Winter_MTA,48111,https://doi.org/10.15454/2YWIOF,BUSSARD,VIRTUAL_TRIAL,,,,,1,8,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7671232877",,"36,8421052632",,218,2015-05-26T02:00:00Z,96,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,452,2015-07-17T02:00:00Z,"10,7",
ww-261Block7Plot34,3032306,WW3,Wheat_Winter_MTA,48324,https://doi.org/10.15454/O4FZ4V,8943,VIRTUAL_TRIAL,,,,,20,4,,2015,"5,1",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,,,,,209,2015-05-17T02:00:00Z,71,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,41,2015-07-17T02:00:00Z,,
ww-430Block2Plot56,3031961,WW3,Wheat_Winter_MTA,25049,https://doi.org/10.15454/GGU6KN,WS-13 CARDENO 34/45,VIRTUAL_TRIAL,,,,,2,13,,2015,"6,7",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,8320895522",,"51,5011547344",,208,2015-05-16T02:00:00Z,78,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,380,2015-07-17T02:00:00Z,"11,7",
ww-160Block2Plot53,3032100,WW3,Wheat_Winter_MTA,48080,https://doi.org/10.15454/CZFYF9,JB ASANO,VIRTUAL_TRIAL,,,,,9,12,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7100840336",,"34,0163934426",,218,2015-05-26T02:00:00Z,84,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,484,2015-07-17T02:00:00Z,"11,2",
ww-160Block9Plot59,3032456,WW3,Wheat_Winter_MTA,48080,https://doi.org/10.15454/CZFYF9,JB ASANO,VIRTUAL_TRIAL,,,,,27,19,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5875486381",,"26,8683274021",,216,2015-05-24T02:00:00Z,87,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,648,2015-07-17T02:00:00Z,12,
ww-319Block5Plot3,3032175,WW3,Wheat_Winter_MTA,21900,https://doi.org/10.15454/9U8FBG,AMIFORT,VIRTUAL_TRIAL,,,,,13,8,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6860068259",,"41,1885245902",,211,2015-05-19T02:00:00Z,70,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,414,2015-07-17T02:00:00Z,"11,4",
ww-028Block2Plot41,3032059,WW3,Wheat_Winter_MTA,48148,https://doi.org/10.15454/XWQR5G,MARTONVASARI 9KR1,VIRTUAL_TRIAL,,,,,7,11,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7038461538",,"34,2696629213",,211,2015-05-19T02:00:00Z,77,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,234,2015-07-17T02:00:00Z,"11,7",
ww-028Block9Plot46,3032397,WW3,Wheat_Winter_MTA,48148,https://doi.org/10.15454/XWQR5G,MARTONVASARI 9KR1,VIRTUAL_TRIAL,,,,,24,18,,2015,0,2015-06-15T02:00:00Z,9,2015-03-10T01:00:00Z,"0,6457399103",,"29,8755186722",,209,2015-05-17T02:00:00Z,79,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,368,2015-07-17T02:00:00Z,"10,5",
ww-054Block1Plot53,3031974,WW3,Wheat_Winter_MTA,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,3,6,,2015,"3,9",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7578947368",,"39,1304347826",,208,2015-05-16T02:00:00Z,77,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,568,2015-07-17T02:00:00Z,"7,3",
ww-276Block7Plot2,3032323,WW3,Wheat_Winter_MTA,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,VIRTUAL_TRIAL,,,,,21,1,,2015,6,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7476923077",,"52,1459227468",,210,2015-05-18T02:00:00Z,79,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,834,2015-07-17T02:00:00Z,11,
ww-277Block1Plot33,3031972,WW3,Wheat_Winter_MTA,27030,https://doi.org/10.15454/SFNXCW,AREZZO,VIRTUAL_TRIAL,,,,,3,4,,2015,"4,5",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7279693487",,"20,719738277",,210,2015-05-18T02:00:00Z,77,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,606,2015-07-17T02:00:00Z,"7,9",
ww-002Block4Plot20,3032239,WW3,Wheat_Winter_MTA,48134,https://doi.org/10.15454/SFKPZZ,STADIUM,VIRTUAL_TRIAL,,,,,16,16,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,8191780822",,"47,1608832808",,216,2015-05-24T02:00:00Z,79,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,634,2015-07-17T02:00:00Z,"9,8",
ww-003Block4Plot5,3032142,WW3,Wheat_Winter_MTA,48135,https://doi.org/10.15454/52SV4T,CALISOL,VIRTUAL_TRIAL,,,,,11,15,,2015,0,2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,7844036697",,"37,0932754881",,217,2015-05-25T02:00:00Z,76,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,420,2015-07-17T02:00:00Z,"10,8",
ww-004Block8Plot38,3032506,WW3,Wheat_Winter_MTA,48136,https://doi.org/10.15454/HN9J4A,ZEPHYR,VIRTUAL_TRIAL,,,,,30,10,,2015,"5,6",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5958188153",,"31,376146789",,210,2015-05-18T02:00:00Z,71,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,492,2015-07-17T02:00:00Z,"10,5",
