observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,AwnLength(WIPO:0000273),AwnLength(WIPO:0000273).date,Frost susceptibility(CO_321:1000271),Frost susceptibility(CO_321:1000271).date,GrainWeight(CO_321:1000177),GrainWeight(CO_321:1000177).date,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PeduncleExtrusion(WIPO:0000284),PeduncleExtrusion(WIPO:0000284).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,RowType(WIPO:0000285),RowType(WIPO:0000285).date,SeedArea(CO_321:1000144),SeedArea(CO_321:1000144).date,SeedLength(CO_321:1000146),SeedLength(CO_321:1000146).date,SeedWidth(CO_321:1000147),SeedWidth(CO_321:1000147).date,SpikeLength(CO_321:1000079),SpikeLength(CO_321:1000079).date
46,3294703,BW2,Barley_Winter_JHI,63718,https://doi.org/10.15454/KIEV3C,FT269,BLOCK>PLOT,,,,,14,16,"BLOCK>PLOT:46,BLOCK:6",2015,15.25,,2,2015-03-30T02:00:00Z,49.86,2015-12-02T01:00:00Z,212,2015-05-29T02:00:00Z,80.25,,21.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,39.7,2015-12-02T01:00:00Z,16.1,2015-12-02T01:00:00Z,3.2,2015-12-02T01:00:00Z,8.5,
13,3294773,BW2,Barley_Winter_JHI,63719,https://doi.org/10.15454/KMELQW,FT872,BLOCK>PLOT,,,,,12,21,"BLOCK>PLOT:13,BLOCK:7",2015,11.5,,3,2015-03-30T02:00:00Z,47.36,2015-12-02T01:00:00Z,215,2015-06-01T02:00:00Z,95,,27.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,30.5,2015-12-02T01:00:00Z,13,2015-12-02T01:00:00Z,3.1,2015-12-02T01:00:00Z,5.3,
43,3294569,BW2,Barley_Winter_JHI,63740,https://doi.org/10.15454/GETWEK,HID358,BLOCK>PLOT,,,,,8,7,"BLOCK>PLOT:43,BLOCK:5",2015,15.5,,3,2015-03-30T02:00:00Z,49.06,2015-12-02T01:00:00Z,224,2015-06-10T02:00:00Z,74,,17.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,36.4,2015-12-02T01:00:00Z,15.1,2015-12-02T01:00:00Z,3.2,2015-12-02T01:00:00Z,6.5,
50,3294844,BW2,Barley_Winter_JHI,63741,https://doi.org/10.15454/IXAH8T,HID359,BLOCK>PLOT,,,,,14,26,"BLOCK>PLOT:50,BLOCK:7",2015,13.75,,4,2015-03-30T02:00:00Z,56.07,2015-12-02T01:00:00Z,219,2015-06-05T02:00:00Z,81.75,,17.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,39.1,2015-12-02T01:00:00Z,16,2015-12-02T01:00:00Z,3.2,2015-12-02T01:00:00Z,7.8,
14,3294910,BW2,Barley_Winter_JHI,63743,https://doi.org/10.15454/GKO5AK,HID386,BLOCK>PLOT,,,,,9,31,"BLOCK>PLOT:14,BLOCK:8",2015,,,,,,,,,,,,,0,2015-03-10T01:00:00Z,,,,,,,,,,
54,3294580,BW2,Barley_Winter_JHI,63702,https://doi.org/10.15454/SALKTH,HOR11435,BLOCK>PLOT,,,,,5,8,"BLOCK>PLOT:54,BLOCK:1",2015,12.25,,3,2015-03-30T02:00:00Z,40.59,2015-09-21T02:00:00Z,236,2015-06-22T02:00:00Z,69.75,,4.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,18.3,2015-09-21T02:00:00Z,7.2,2015-09-21T02:00:00Z,3.3,2015-09-21T02:00:00Z,9.5,
47,3295104,BW2,Barley_Winter_JHI,63702,https://doi.org/10.15454/SALKTH,HOR11435,BLOCK>PLOT,,,,,10,45,"BLOCK>PLOT:47,BLOCK:10",2015,,,,,,,,,,,,,0,2015-03-10T01:00:00Z,,,,,,,,,,
29,3294672,BW2,Barley_Winter_JHI,63703,https://doi.org/10.15454/GRGCMD,HOR10484,BLOCK>PLOT,,,,,11,14,"BLOCK>PLOT:29,BLOCK:6",2015,10.5,,2,2015-03-30T02:00:00Z,58.26,2015-10-01T02:00:00Z,222,2015-06-08T02:00:00Z,84,,18.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.9,2015-10-01T02:00:00Z,8.4,2015-10-01T02:00:00Z,3.8,2015-10-01T02:00:00Z,9.8,
40,3295090,BW2,Barley_Winter_JHI,63703,https://doi.org/10.15454/GRGCMD,HOR10484,BLOCK>PLOT,,,,,10,44,"BLOCK>PLOT:40,BLOCK:10",2015,8.25,,3,2015-03-30T02:00:00Z,53.06,2015-10-08T02:00:00Z,219,2015-06-05T02:00:00Z,92.5,,17.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,23,2015-10-08T02:00:00Z,8.1,2015-10-08T02:00:00Z,3.7,2015-10-08T02:00:00Z,11.5,
50,3295100,BW2,Barley_Winter_JHI,63704,https://doi.org/10.15454/ZSRNZP,HOR2779,BLOCK>PLOT,,,,,6,45,"BLOCK>PLOT:50,BLOCK:9",2015,,,,,,,,,,,,,0,2015-03-10T01:00:00Z,,,,,,,,,,
38,3294952,BW2,Barley_Winter_JHI,63704,https://doi.org/10.15454/ZSRNZP,HOR2779,BLOCK>PLOT,,,,,12,34,"BLOCK>PLOT:38,BLOCK:8",2015,10.25,,4,2015-03-30T02:00:00Z,53.5,2015-10-14T02:00:00Z,208,2015-05-25T02:00:00Z,67.75,,11.25,,2,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,23.3,2015-10-14T02:00:00Z,8.4,2015-10-14T02:00:00Z,3.6,2015-10-14T02:00:00Z,8.3,
2,3294748,BW2,Barley_Winter_JHI,63705,https://doi.org/10.15454/0HBDIU,HOR8813,BLOCK>PLOT,,,,,1,20,"BLOCK>PLOT:2,BLOCK:3",2015,,,,,,,,,,,,,0,2015-03-10T01:00:00Z,,,,,,,,,,
51,3294584,BW2,Barley_Winter_JHI,63706,https://doi.org/10.15454/KTH1BB,HOR4463,BLOCK>PLOT,,,,,9,8,"BLOCK>PLOT:51,BLOCK:5",2015,11,,2,2015-03-30T02:00:00Z,57.59,2015-09-21T02:00:00Z,222,2015-06-08T02:00:00Z,49.25,,6.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,29.5,2015-09-21T02:00:00Z,11.6,2015-09-21T02:00:00Z,3.6,2015-09-21T02:00:00Z,7.3,
61,3294601,BW2,Barley_Winter_JHI,63656,https://doi.org/10.15454/6SXBLA,HOR9702,BLOCK>PLOT,,,,,12,9,"BLOCK>PLOT:61,BLOCK:5",2015,7.25,,2,2015-03-30T02:00:00Z,53.19,2015-09-30T02:00:00Z,215,2015-06-01T02:00:00Z,73.25,,13.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,24.7,2015-09-30T02:00:00Z,9.3,2015-09-30T02:00:00Z,3.6,2015-09-30T02:00:00Z,9.3,
46,3294840,BW2,Barley_Winter_JHI,63296,https://doi.org/10.15454/PHKPCM,HOR842,BLOCK>PLOT,,,,,10,26,"BLOCK>PLOT:46,BLOCK:7",2015,1,,3,2015-03-30T02:00:00Z,37.82,2015-10-08T02:00:00Z,210,2015-05-27T02:00:00Z,81,,21.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,21.7,2015-10-08T02:00:00Z,8.9,2015-10-08T02:00:00Z,3,2015-10-08T02:00:00Z,5.3,
34,3294546,BW2,Barley_Winter_JHI,63297,https://doi.org/10.15454/SVUPMI,HOR1036,BLOCK>PLOT,,,,,13,5,"BLOCK>PLOT:34,BLOCK:5",2015,10,,2,2015-03-30T02:00:00Z,51.35,2015-09-21T02:00:00Z,226,2015-06-12T02:00:00Z,82.25,,16,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,26.7,2015-09-21T02:00:00Z,11.4,2015-09-21T02:00:00Z,3.5,2015-09-21T02:00:00Z,8.3,
63,3294596,BW2,Barley_Winter_JHI,63626,https://doi.org/10.15454/IWT2RF,HOR1740,BLOCK>PLOT,,,,,7,9,"BLOCK>PLOT:63,BLOCK:1",2015,7.25,,2,2015-03-30T02:00:00Z,72.85,2015-09-30T02:00:00Z,222,2015-06-08T02:00:00Z,77,,12,,2,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,30.4,2015-09-30T02:00:00Z,10.4,2015-09-30T02:00:00Z,4,2015-09-30T02:00:00Z,10.5,
11,3294764,BW2,Barley_Winter_JHI,63312,https://doi.org/10.15454/9EPOOF,HOR5342,BLOCK>PLOT,,,,,3,21,"BLOCK>PLOT:11,BLOCK:3",2015,8.25,,2,2015-03-30T02:00:00Z,53.1,2015-10-19T02:00:00Z,222,2015-06-08T02:00:00Z,85.25,,18.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,26.5,2015-10-19T02:00:00Z,10,2015-10-19T02:00:00Z,3.6,2015-10-19T02:00:00Z,7,
30,3294535,BW2,Barley_Winter_JHI,16498,https://doi.org/10.15454/ZYOYFF,HATIF DE GRIGNON,BLOCK>PLOT,,,,,2,5,"BLOCK>PLOT:30,BLOCK:1",2015,10.75,,2,2015-03-30T02:00:00Z,50.65,2015-09-30T02:00:00Z,222,2015-06-08T02:00:00Z,80.5,,18,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,25.5,2015-09-30T02:00:00Z,10.4,2015-09-30T02:00:00Z,3.6,2015-09-30T02:00:00Z,6.8,
37,3295080,BW2,Barley_Winter_JHI,16498,https://doi.org/10.15454/ZYOYFF,HATIF DE GRIGNON,BLOCK>PLOT,,,,,14,43,"BLOCK>PLOT:37,BLOCK:10",2015,9.5,,2,2015-03-30T02:00:00Z,45,2015-09-21T02:00:00Z,215,2015-06-01T02:00:00Z,93.75,,18.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,23.7,2015-09-21T02:00:00Z,10,2015-09-21T02:00:00Z,3.4,2015-09-21T02:00:00Z,7.3,
12,3294634,BW2,Barley_Winter_JHI,63744,https://doi.org/10.15454/OPBC4T,Barke,BLOCK>PLOT,,,,,1,12,"BLOCK>PLOT:12,BLOCK:2",2015,10.5,,3,2015-03-30T02:00:00Z,64.56,2015-10-08T02:00:00Z,231,2015-06-17T02:00:00Z,64,,5.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,26.1,2015-10-08T02:00:00Z,8.7,2015-10-08T02:00:00Z,4,2015-10-08T02:00:00Z,10.3,
34,3294677,BW2,Barley_Winter_JHI,48096,https://doi.org/10.15454/0SYPHM,BATNA,BLOCK>PLOT,,,,,2,15,"BLOCK>PLOT:34,BLOCK:2",2015,10.75,,2,2015-03-30T02:00:00Z,42.73,2015-10-01T02:00:00Z,226,2015-06-12T02:00:00Z,102,,20.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,21.4,2015-10-01T02:00:00Z,8.7,2015-10-01T02:00:00Z,3.2,2015-10-01T02:00:00Z,11.3,
65,3294746,BW2,Barley_Winter_JHI,48100,https://doi.org/10.15454/XIM1DN,OSIRIS~US RHYN,BLOCK>PLOT,,,,,13,19,"BLOCK>PLOT:65,BLOCK:6",2015,12.25,,2,2015-03-30T02:00:00Z,48.25,2015-10-01T02:00:00Z,212,2015-05-29T02:00:00Z,73.5,,14.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,23.3,2015-10-01T02:00:00Z,9.2,2015-10-01T02:00:00Z,3.4,2015-10-01T02:00:00Z,7.3,
3,3294749,BW2,Barley_Winter_JHI,48097,https://doi.org/10.15454/OLMLOH,MAROCAINE O79,BLOCK>PLOT,,,,,2,20,"BLOCK>PLOT:3,BLOCK:3",2015,11.5,,3,2015-03-30T02:00:00Z,54.29,2015-10-08T02:00:00Z,217,2015-06-03T02:00:00Z,67.25,,6.75,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,26.8,2015-10-08T02:00:00Z,10.4,2015-10-08T02:00:00Z,3.6,2015-10-08T02:00:00Z,8.5,
41,3294955,BW2,Barley_Winter_JHI,48101,https://doi.org/10.15454/TEJELQ,RABAT,BLOCK>PLOT,,,,,1,35,"BLOCK>PLOT:41,BLOCK:4",2015,9,,4,2015-03-30T02:00:00Z,61.73,2015-10-19T02:00:00Z,208,2015-05-25T02:00:00Z,48,,6.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,30.8,2015-10-19T02:00:00Z,11.8,2015-10-19T02:00:00Z,3.8,2015-10-19T02:00:00Z,5,
46,3294966,BW2,Barley_Winter_JHI,63418,https://doi.org/10.15454/CN7Z1I,Apex,BLOCK>PLOT,,,,,13,35,"BLOCK>PLOT:46,BLOCK:8",2015,11.5,,3,2015-03-30T02:00:00Z,55.56,2015-10-12T02:00:00Z,225,2015-06-11T02:00:00Z,68.5,,5.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.8,2015-10-12T02:00:00Z,8.8,2015-10-12T02:00:00Z,3.8,2015-10-12T02:00:00Z,8.5,
1,3294996,BW2,Barley_Winter_JHI,63418,https://doi.org/10.15454/CN7Z1I,Apex,BLOCK>PLOT,,,,,1,38,"BLOCK>PLOT:1,BLOCK:9",2015,12.5,,4,2015-03-30T02:00:00Z,56.79,2015-10-01T02:00:00Z,226,2015-06-12T02:00:00Z,55,,-0.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,26.1,2015-10-01T02:00:00Z,9.2,2015-10-01T02:00:00Z,3.8,2015-10-01T02:00:00Z,8.5,
15,3294644,BW2,Barley_Winter_JHI,63427,https://doi.org/10.15454/WLDZ1L,Claret,BLOCK>PLOT,,,,,11,12,"BLOCK>PLOT:15,BLOCK:6",2015,11,,3,2015-03-30T02:00:00Z,51.43,2015-10-08T02:00:00Z,230,2015-06-16T02:00:00Z,72.75,,7,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,22.6,2015-10-08T02:00:00Z,8.2,2015-10-08T02:00:00Z,3.7,2015-10-08T02:00:00Z,10.5,
36,3294555,BW2,Barley_Winter_JHI,63431,https://doi.org/10.15454/E7HQKV,Golden Promise,BLOCK>PLOT,,,,,8,6,"BLOCK>PLOT:36,BLOCK:5",2015,6,,3,2015-03-30T02:00:00Z,49.58,2015-09-21T02:00:00Z,226,2015-06-12T02:00:00Z,53.5,,-1.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,23.7,2015-09-21T02:00:00Z,8.6,2015-09-21T02:00:00Z,3.7,2015-09-21T02:00:00Z,9,
8,3294493,BW2,Barley_Winter_JHI,63432,https://doi.org/10.15454/G1FM3G,Golf,BLOCK>PLOT,,,,,1,2,"BLOCK>PLOT:8,BLOCK:1",2015,14.5,,3,2015-03-30T02:00:00Z,56.58,2015-10-14T02:00:00Z,226,2015-06-12T02:00:00Z,50.25,,-0.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,26.6,2015-10-14T02:00:00Z,9.5,2015-10-14T02:00:00Z,3.8,2015-10-14T02:00:00Z,8.5,
1,3294604,BW2,Barley_Winter_JHI,63449,https://doi.org/10.15454/OQ3BFL,Pallas,BLOCK>PLOT,,,,,1,10,"BLOCK>PLOT:1,BLOCK:2",2015,10.5,,3,2015-03-30T02:00:00Z,54.72,2015-10-08T02:00:00Z,231,2015-06-17T02:00:00Z,69,,4.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.9,2015-10-08T02:00:00Z,8.7,2015-10-08T02:00:00Z,3.9,2015-10-08T02:00:00Z,9.5,
50,3294576,BW2,Barley_Winter_JHI,63550,https://doi.org/10.15454/EW1Y0U,Gull,BLOCK>PLOT,,,,,1,8,"BLOCK>PLOT:50,BLOCK:1",2015,11.25,,3,2015-03-30T02:00:00Z,51.73,2015-09-30T02:00:00Z,238,2015-06-24T02:00:00Z,71.25,,10.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,22.6,2015-09-30T02:00:00Z,8.2,2015-09-30T02:00:00Z,3.7,2015-09-30T02:00:00Z,9,
25,3294524,BW2,Barley_Winter_JHI,63552,https://doi.org/10.15454/UE6LZV,Bonus,BLOCK>PLOT,,,,,4,4,"BLOCK>PLOT:25,BLOCK:1",2015,10.25,,3,2015-03-30T02:00:00Z,51.2,2015-10-01T02:00:00Z,236,2015-06-22T02:00:00Z,71,,0.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24,2015-10-01T02:00:00Z,8.7,2015-10-01T02:00:00Z,3.7,2015-10-01T02:00:00Z,11,
41,3295084,BW2,Barley_Winter_JHI,63555,https://doi.org/10.15454/L2SOC6,Asplund,BLOCK>PLOT,,,,,4,44,"BLOCK>PLOT:41,BLOCK:9",2015,,,,,,,,,,,,,0,2015-03-10T01:00:00Z,,,,,,,,,,
57,3294597,BW2,Barley_Winter_JHI,63555,https://doi.org/10.15454/L2SOC6,Asplund,BLOCK>PLOT,,,,,8,9,"BLOCK>PLOT:57,BLOCK:5",2015,13,,3,2015-03-30T02:00:00Z,49.8,2015-10-08T02:00:00Z,225,2015-06-11T02:00:00Z,76,,9,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,24.4,2015-10-08T02:00:00Z,9.1,2015-10-08T02:00:00Z,3.5,2015-10-08T02:00:00Z,5.5,
2,3294479,BW2,Barley_Winter_JHI,63268,https://doi.org/10.15454/KPQ4TR,Athene,BLOCK>PLOT,,,,,2,1,"BLOCK>PLOT:2,BLOCK:1",2015,14,,2,2015-03-30T02:00:00Z,53.57,2015-09-30T02:00:00Z,222,2015-06-08T02:00:00Z,58.5,,9.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,27.5,2015-09-30T02:00:00Z,10.5,2015-09-30T02:00:00Z,3.7,2015-09-30T02:00:00Z,7.8,
53,3294586,BW2,Barley_Winter_JHI,63269,https://doi.org/10.15454/ZOVIVF,Dea,BLOCK>PLOT,,,,,11,8,"BLOCK>PLOT:53,BLOCK:5",2015,11.25,,2,2015-03-30T02:00:00Z,50.71,2015-09-30T02:00:00Z,222,2015-06-08T02:00:00Z,72.25,,13.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,25.3,2015-09-30T02:00:00Z,10.3,2015-09-30T02:00:00Z,3.5,2015-09-30T02:00:00Z,8,
39,3294946,BW2,Barley_Winter_JHI,63338,https://doi.org/10.15454/SMVG4M,Barke IPK (Seq),BLOCK>PLOT,,,,,6,34,"BLOCK>PLOT:39,BLOCK:4",2015,,,,,,,,,,,,,0,2015-03-10T01:00:00Z,,,,,,,,,,
27,3294670,BW2,Barley_Winter_JHI,63439,https://doi.org/10.15454/KLKFMT,Isaria,BLOCK>PLOT,,,,,9,14,"BLOCK>PLOT:27,BLOCK:6",2015,14,,4,2015-03-30T02:00:00Z,46.91,2015-10-08T02:00:00Z,236,2015-06-22T02:00:00Z,77.25,,5.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,21.7,2015-10-08T02:00:00Z,8.1,2015-10-08T02:00:00Z,3.5,2015-10-08T02:00:00Z,9,
43,3294693,BW2,Barley_Winter_JHI,63621,https://doi.org/10.15454/4LLN6D,Fior 8199,BLOCK>PLOT,,,,,4,16,"BLOCK>PLOT:43,BLOCK:2",2015,10.5,,2,2015-03-30T02:00:00Z,65.31,2015-10-01T02:00:00Z,219,2015-06-05T02:00:00Z,62.5,,4.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,26.7,2015-10-01T02:00:00Z,9.4,2015-10-01T02:00:00Z,3.9,2015-10-01T02:00:00Z,11.3,
26,3294531,BW2,Barley_Winter_JHI,63645,https://doi.org/10.15454/FUPLFQ,Fior 10035,BLOCK>PLOT,,,,,12,4,"BLOCK>PLOT:26,BLOCK:5",2015,12.75,,2,2015-03-30T02:00:00Z,57.87,2015-09-22T02:00:00Z,215,2015-06-01T02:00:00Z,79,,11,,2,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,25.1,2015-09-22T02:00:00Z,8.8,2015-09-22T02:00:00Z,3.8,2015-09-22T02:00:00Z,10,
37,3295074,BW2,Barley_Winter_JHI,63645,https://doi.org/10.15454/FUPLFQ,Fior 10035,BLOCK>PLOT,,,,,7,43,"BLOCK>PLOT:37,BLOCK:9",2015,12,,3,2015-03-30T02:00:00Z,67.32,2015-10-19T02:00:00Z,212,2015-05-29T02:00:00Z,65,,9,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,29.1,2015-10-19T02:00:00Z,10.1,2015-10-19T02:00:00Z,3.9,2015-10-19T02:00:00Z,8.5,
48,3294705,BW2,Barley_Winter_JHI,63272,https://doi.org/10.15454/TZQOMS,Ketos,BLOCK>PLOT,,,,,2,17,"BLOCK>PLOT:48,BLOCK:2",2015,18.5,,3,2015-03-30T02:00:00Z,53.14,2015-10-01T02:00:00Z,212,2015-05-29T02:00:00Z,60.75,,10.25,,2,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,24.4,2015-10-01T02:00:00Z,8.8,2015-10-01T02:00:00Z,3.7,2015-10-01T02:00:00Z,7.8,
53,3294847,BW2,Barley_Winter_JHI,63248,https://doi.org/10.15454/VZXIB4,Manas,BLOCK>PLOT,,,,,3,27,"BLOCK>PLOT:53,BLOCK:3",2015,11.5,,2,2015-03-30T02:00:00Z,52.86,2015-10-12T02:00:00Z,219,2015-06-05T02:00:00Z,76.5,,14.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,26.6,2015-10-12T02:00:00Z,10.6,2015-10-12T02:00:00Z,3.6,2015-10-12T02:00:00Z,7.5,
62,3294602,BW2,Barley_Winter_JHI,63278,https://doi.org/10.15454/JUT7KD,Tarm92,BLOCK>PLOT,,,,,13,9,"BLOCK>PLOT:62,BLOCK:5",2015,11.75,,2,2015-03-30T02:00:00Z,63.44,2015-09-30T02:00:00Z,231,2015-06-17T02:00:00Z,64,,1.75,,2,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,26.8,2015-09-30T02:00:00Z,9,2015-09-30T02:00:00Z,3.9,2015-09-30T02:00:00Z,8.8,
23,3294659,BW2,Barley_Winter_JHI,63339,https://doi.org/10.15454/SUZUFB,Morex IPK (Seq),BLOCK>PLOT,,,,,12,13,"BLOCK>PLOT:23,BLOCK:6",2015,12,,3,2015-03-30T02:00:00Z,45.06,2015-10-01T02:00:00Z,222,2015-06-08T02:00:00Z,76.75,,13.75,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,21.7,2015-10-01T02:00:00Z,8.2,2015-10-01T02:00:00Z,3.5,2015-10-01T02:00:00Z,7.8,
29,3295059,BW2,Barley_Winter_JHI,63339,https://doi.org/10.15454/SUZUFB,Morex IPK (Seq),BLOCK>PLOT,,,,,6,42,"BLOCK>PLOT:29,BLOCK:9",2015,10,,3,2015-03-30T02:00:00Z,,,219,2015-06-05T02:00:00Z,70,,11,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,,,,,,,10.5,
45,3294571,BW2,Barley_Winter_JHI,63340,https://doi.org/10.15454/41TCG5,Beatrix-gebeizt,BLOCK>PLOT,,,,,10,7,"BLOCK>PLOT:45,BLOCK:5",2015,12.5,,2,2015-03-30T02:00:00Z,66.39,2015-09-30T02:00:00Z,224,2015-06-10T02:00:00Z,50.5,,-0.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,29,2015-09-30T02:00:00Z,9.4,2015-09-30T02:00:00Z,4.2,2015-09-30T02:00:00Z,7.5,
38,3294557,BW2,Barley_Winter_JHI,63341,https://doi.org/10.15454/CGION2,Djamila-gebeizt,BLOCK>PLOT,,,,,10,6,"BLOCK>PLOT:38,BLOCK:5",2015,10,,2,2015-03-30T02:00:00Z,58.49,2015-10-12T02:00:00Z,238,2015-06-24T02:00:00Z,60,,-1,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,25.8,2015-10-12T02:00:00Z,9.1,2015-10-12T02:00:00Z,3.8,2015-10-12T02:00:00Z,8.8,
62,3294999,BW2,Barley_Winter_JHI,63345,https://doi.org/10.15454/VQIHBM,Victoriana-gebeizt,BLOCK>PLOT,,,,,3,38,"BLOCK>PLOT:62,BLOCK:4",2015,11.5,,4,2015-03-30T02:00:00Z,61.67,2015-10-01T02:00:00Z,229,2015-06-15T02:00:00Z,53.5,,2.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,27.4,2015-10-01T02:00:00Z,9.3,2015-10-01T02:00:00Z,3.9,2015-10-01T02:00:00Z,10,
26,3294525,BW2,Barley_Winter_JHI,63342,https://doi.org/10.15454/WXCHJL,Eunova-gebeizt,BLOCK>PLOT,,,,,5,4,"BLOCK>PLOT:26,BLOCK:1",2015,12.5,,4,2015-03-30T02:00:00Z,56.91,2015-10-08T02:00:00Z,226,2015-06-12T02:00:00Z,61.5,,-1,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,26.4,2015-10-08T02:00:00Z,9.4,2015-10-08T02:00:00Z,3.7,2015-10-08T02:00:00Z,10,
58,3294722,BW2,Barley_Winter_JHI,63343,https://doi.org/10.15454/WQOR2E,Streif-gebeizt,BLOCK>PLOT,,,,,5,18,"BLOCK>PLOT:58,BLOCK:2",2015,14.5,,4,2015-03-30T02:00:00Z,62.22,2015-10-08T02:00:00Z,225,2015-06-11T02:00:00Z,54,,1,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,25.8,2015-10-08T02:00:00Z,8.7,2015-10-08T02:00:00Z,4,2015-10-08T02:00:00Z,8.3,
63,3294871,BW2,Barley_Winter_JHI,63344,https://doi.org/10.15454/EJZB9K,Ursa-gebeizt,BLOCK>PLOT,,,,,13,28,"BLOCK>PLOT:63,BLOCK:7",2015,13.25,,4,2015-03-30T02:00:00Z,54.31,2015-10-08T02:00:00Z,229,2015-06-15T02:00:00Z,61.75,,5.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,23.8,2015-10-08T02:00:00Z,8.5,2015-10-08T02:00:00Z,3.7,2015-10-08T02:00:00Z,8,
40,3294690,BW2,Barley_Winter_JHI,63553,https://doi.org/10.15454/1OJYRZ,Anni,BLOCK>PLOT,,,,,1,16,"BLOCK>PLOT:40,BLOCK:2",2015,12,,2,2015-03-30T02:00:00Z,59.25,2015-10-08T02:00:00Z,226,2015-06-12T02:00:00Z,46.75,,-1.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,26.7,2015-10-08T02:00:00Z,9,2015-10-08T02:00:00Z,4,2015-10-08T02:00:00Z,9,
47,3294704,BW2,Barley_Winter_JHI,63554,https://doi.org/10.15454/VRGKEF,Optic,BLOCK>PLOT,,,,,1,17,"BLOCK>PLOT:47,BLOCK:2",2015,11.75,,3,2015-03-30T02:00:00Z,59.56,2015-10-08T02:00:00Z,212,2015-05-29T02:00:00Z,48.75,,-2.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.6,2015-10-08T02:00:00Z,8.6,2015-10-08T02:00:00Z,3.7,2015-10-08T02:00:00Z,10.3,
31,3294933,BW2,Barley_Winter_JHI,63557,https://doi.org/10.15454/4VL88D,Maskin,BLOCK>PLOT,,,,,5,33,"BLOCK>PLOT:31,BLOCK:4",2015,,,4,2015-03-30T02:00:00Z,43.48,2015-10-08T02:00:00Z,219,2015-06-05T02:00:00Z,,,,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,22.2,2015-10-08T02:00:00Z,8.5,2015-10-08T02:00:00Z,3.4,2015-10-08T02:00:00Z,,
